tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
146	PKP041	328.391	328.636	0.245	True	0	0	0	0	0	0	False	False	False	False	True	145=0.011,147=0.234	0	0	0	1	[mh]	[mh]	mh
147	PKP040	328.402	329.523	1.121	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	2	[se l']era inve[nta:to]	[se l']era inve[nta:to]	se l'era inventato
148	PKP041	329.017	330.056	1.039	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[xxx] giusto	[xxx] giusto	xxx giusto
149	PKP040	330.541	332.032	1.491	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	perché::: nel cioè	perché::: nel cioè	perché nel cioè
150	PKP040	332.191	334.55	2.359	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	come al solito da vi:ttima passi per:	come al solito da vi:ttima passi per:	come al solito da vittima passi per
151	PKP041	335.982	337.018	1.036	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	tedesco è mi sa	tedesco è mi sa	tedesco è mi sa
152	PKP040	337.235	337.614	0.379	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	sì:	sì:	sì
153	PKP040	338.539	340.033	1.494	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	pensavo (f)osse ingle:se invece no	pensavo (f)osse ingle:se invece no	pensavo fosse inglese invece no
154	PKP048	341.27	343.08	1.81	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	8	tu lo [vuo]:i: già che ce l'ho in mano?	tu lo [vuo]:i: già che ce l'ho in mano?	tu lo vuoi già che ce l'ho in mano
155	PKP040	341.441	341.809	0.368	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[x]	[x]	x
156	PKP041	343.09	343.498	0.408	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	(°tieni°)	(°tieni°)	tieni
157	PKP040	343.719	344.379	0.66	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	e:[::h]	e:[::h]	eh
158	PKP048	343.924	344.903	0.979	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[uh e:]cco ho fatto	[uh e:]cco ho fatto	uh ecco ho fatto
159	PKP040	345.07	346.248	1.178	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	[fa nie:nte non fa niente]	[fa nie:nte non fa niente]	fa niente non fa niente
160	PKP048	345.078	346.629	1.551	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[faccio tanto la campa]:ta:,	[faccio tanto la campa]:ta:,	faccio tanto la campata
161	PKP040	346.974	347.46	0.486	True	0	0	0	0	0	0	False	False	False	False	True	162=0.002	0	0	0	2	fa niente	fa niente	fa niente
162	PKP048	347.458	348.784	1.326	True	0	0	0	0	0	0	False	False	False	False	True	161=0.002	0	0	0	5	e poi ho perso (agliofa)	e poi ho perso (agliofa)	e poi ho perso agliofa
163	PKP040	348.98	350.544	1.564	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	(non) fa nie:n[te que]llo si asciuga	(non) fa nie:n[te que]llo si asciuga	non fa niente quello si asciuga
164	PKP048	349.57	349.853	0.283	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[eh]	[eh]	eh
165	PKP048	350.685	351.503	0.818	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	ti conosco:	ti conosco:	ti conosco
166	PKP040	352.049	353.76	1.711	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	questa tovaglia si pulisce facile	questa tovaglia si pulisce facile	questa tovaglia si pulisce facile
167	PKP040	354.859	355.638	0.779	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	e::hm::	e::hm::	ehm
168	PKP040	355.793	357.606	1.813	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	poi invece a distanza di::: m::h	poi invece a distanza di::: m::h	poi invece a distanza di mh
169	PKP040	359.274	362.113	2.839	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	isola:ti di zo:na così ne succede un a:ltro,	isola:ti di zo:na così ne succede un a:ltro,	isolati di zona così ne succede un altro
170	PKP048	375.928	377.667	1.739	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	5	non c'abbiamo neanche la giulia no?	non c'abbiamo neanche la giulia no?	non c'abbiamo neanche la giulia no
171	PKP040	378.522	378.8	0.278	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	mh	mh	mh
172	PKP040	379.884	384.8	4.916	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	fra paolo stamattina mi ha mandato gli auguri cia:o: giuli~ auguri giuli:a:[::,]	fra paolo stamattina mi ha mandato gli auguri cia:o: giuli~ auguri giuli:a:[::,]	fra paolo stamattina mi ha mandato gli auguri ciao giuli~ auguri giulia
173	PKP048	384.531	385.152	0.621	True	0	0	0	0	0	0	False	False	False	False	True	172=0.269,174=0.006	0	0	0	3	[eh beh] sì	[eh beh] sì	eh beh sì
174	PKP040	385.146	385.92	0.774	True	0	0	0	0	0	0	False	False	False	False	True	173=0.006	0	1	0	0	((ride))	{ride}	{ride}
175	PKP040	386.316	387.627	1.311	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	è che gli mando sempre::	è che gli mando sempre::	è che gli mando sempre
176	PKP039	388.086	389.991	1.905	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	ma lo dice perché è xxxxx della luce?	ma lo dice perché è xxxxx della luce?	ma lo dice perché è xxxxx della luce
177	PKP040	390.213	390.787	0.574	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	no:[:]	no:[:]	no
178	PKP041	390.525	391.685	1.16	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	[no o]ggi è santa lucia	[no o]ggi è santa lucia	no oggi è santa lucia
179	PKP040	391.9	392.923	1.023	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	oggi è santa lucia	oggi è santa lucia	oggi è santa lucia
180	PKP040	393.74	396.367	2.627	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	ah può darsi che hanno poi detto no ma è capitato di domenica	ah può darsi che hanno poi detto no ma è capitato di domenica	ah può darsi che hanno poi detto no ma è capitato di domenica
181	PKP041	396.753	397.224	0.471	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	eh no	eh no	eh no
182	PKP041	397.503	402.87	5.367	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	13	però:: nel::: nell'episodio:: della bibbia santa lucia (per legge) è la patrona dei ciechi	però:: nel::: nell'episodio:: della bibbia santa lucia (per legge) è la patrona dei ciechi	però nel nell'episodio:: della bibbia santa lucia per legge è la patrona dei ciechi
183	PKP040	403.091	405.051	1.96	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	non è vero che le hanno tolto gli occhi eh	non è vero che le hanno tolto gli occhi eh	non è vero che le hanno tolto gli occhi eh
184	PKP040	405.156	406.66	1.504	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	4	l'ha scr[itto ieri fra p]a[olo]	l'ha scr[itto ieri fra p]a[olo]	l'ha scritto ieri fra paolo
185	PKP041	405.393	406.317	0.924	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[no: me lo ricordo]	[no: me lo ricordo]	no me lo ricordo
186	PKP041	406.47	407.823	1.353	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	[no] lo dice [ogni anno]	[no] lo dice [ogni anno]	no lo dice ogni anno
187	PKP048	407.133	408.78	1.647	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	[ogni anno che va] qua[ndo xxx]	[ogni anno che va] qua[ndo xxx]	ogni anno che va quando xxx
188	PKP040	408.04	409.039	0.999	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	['STA STO:RIA] CHE	['STA STO:RIA] CHE	'sta storia che
189	PKP040	409.064	410.65	1.586	True	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	3	((ride)) dice deve [finire]	{ride} dice deve [finire]	{ride} dice deve finire
190	PKP039	410.001	410.889	0.888	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[perché dà la l]uce	[perché dà la l]uce	perché dà la luce
191	PKP040	412.16	415.06	2.9	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	perché:: le::: le:: [il: solsti]zio vabbè	perché:: le::: le:: [il: solsti]zio vabbè	perché le le il solstizio vabbè
192	PKP039	413.689	414.478	0.789	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[x xx]	[x xx]	x xx
193	PKP039	415.06	417.14	2.08	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	che altro giorno x[xx (andare) via]	che altro giorno x[xx (andare) via]	che altro giorno xxx andare via
194	PKP040	415.916	417.093	1.177	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[equino:zio (dice anzi)]	[equino:zio (dice anzi)]	equinozio dice anzi
195	PKP041	417.175	418.592	1.417	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	3	sicuramente un:: collegamento c'è	sicuramente un:: collegamento c'è	sicuramente un collegamento c'è
196	PKP039	418.618	419.31	0.692	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	sì (cre[do)]	sì (cre[do)]	sì credo
197	PKP040	418.989	421.96	2.971	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	[sì:] con la: cosa del: che vi chiude la:: m[:h]	[sì:] con la: cosa del: che vi chiude la:: m[:h]	sì con la cosa del che vi chiude la mh
198	PKP041	421.82	424.409	2.589	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	[e ho] scoperto che al nor[d si feste]ggia sa[nta lucia]	[e ho] scoperto che al nor[d si feste]ggia sa[nta lucia]	e ho scoperto che al nord si festeggia santa lucia
199	PKP040	422.8	423.47	0.67	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[(come si di~)]	[(come si di~)]	come si di~
200	PKP040	423.829	424.422	0.593	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[sì:::]	[sì:::]	sì
201	PKP048	424.505	425.231	0.726	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	sì: ha(i) voglia	sì: ha(i) voglia	sì hai voglia
202	PKP048	427.329	427.647	0.318	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	(qual)	(qual)	qual
203	PKP040	430.263	432.31	2.047	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	ma perché è legato alla civiltà contadina no?	ma perché è legato alla civiltà contadina no?	ma perché è legato alla civiltà contadina no
204	PKP048	432.456	437.024	4.568	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	1	13	(c'era:) (.) il (detto) in veneto santa lucia è la giornata più corta che sia	(c'era:) {P} il (detto) in veneto santa lucia è la giornata più corta che sia	c'era: {P} il detto in veneto santa lucia è la giornata più corta che sia
205	PKP048	437.423	439.94	2.517	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	e invece no la g~ più corta che sia doma:ni:	e invece no la g~ più corta che sia doma:ni:	e invece no la g~ più corta che sia domani
206	PKP039	440.226	440.56	0.334	True	0	0	0	0	0	0	False	False	False	False	True	207=0.007	0	0	0	1	xx?	xx?	xx
207	PKP040	440.553	442.0	1.447	True	0	0	0	0	0	0	False	False	False	False	True	206=0.007	0	0	0	4	vabbè::perché poi si sposta	vabbè::perché poi si sposta	vabbèperché poi si sposta
208	PKP040	442.03	443.169	1.139	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	il sole non è mica [x:x]	il sole non è mica [x:x]	il sole non è mica xx
209	PKP041	442.739	445.464	2.725	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	[ho letto ch]e in veneto è: la: festa dei fidanzati	[ho letto ch]e in veneto è: la: festa dei fidanzati	ho letto che in veneto è la festa dei fidanzati
210	PKP048	445.896	446.398	0.502	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	ah sì:?	ah sì:?	ah sì
211	PKP048	447.556	448.89	1.334	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	e allora vai x pae:se [(vai là) e:h]	e allora vai x pae:se [(vai là) e:h]	e allora vai x paese vai là eh
212	PKP040	448.37	451.48	3.11	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	12	#[invece qua] si dice santa lucia tanta la notte e tanta la dia	#[invece qua] si dice santa lucia tanta la notte e tanta la dia	#invece qua si dice santa lucia tanta la notte e tanta la dia
213	PKP040	457.407	459.45	2.043	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	allora siccome gli mando il pupazzo::	allora siccome gli mando il pupazzo::	allora siccome gli mando il pupazzo
214	PKP040	459.583	460.65	1.067	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	allora giuli:a::	allora giuli:a::	allora giulia
215	PKP040	461.18	462.84	1.66	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	e lui auguri giuli:a::	e lui auguri giuli:a::	e lui auguri giulia
216	PKP040	462.889	464.03	1.141	True	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	2	((ride)) che bello	{ride} che bello	{ride} che bello
217	PKP048	467.338	469.512	2.174	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	non potrebbero mandarlo qua tanto sta bene?	non potrebbero mandarlo qua tanto sta bene?	non potrebbero mandarlo qua tanto sta bene
218	PKP048	470.71	472.51	1.8	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	xxxxxx gio:[vane >(aveva)<]	xxxxxx gio:[vane >(aveva)<]	xxxxxx giovane aveva
219	PKP041	471.922	473.291	1.369	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	[lui là sta] ancora meglio	[lui là sta] ancora meglio	lui là sta ancora meglio
220	PKP048	473.575	473.85	0.275	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	eh	eh	eh
221	PKP040	474.063	475.45	1.387	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	4	non l'ho staccato il (gas)?	non l'ho staccato il (gas)?	non l'ho staccato il gas
222	PKP041	475.641	476.361	0.72	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	ma è xx?	ma è xx?	ma è xx
223	PKP041	477.276	479.34	2.064	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	dove stava stava sicuramente xx[x qua]	dove stava stava sicuramente xx[x qua]	dove stava stava sicuramente xxx qua
224	PKP040	478.83	479.701	0.871	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[stava be:]ne sì	[stava be:]ne sì	stava bene sì
225	PKP048	480.5	481.416	0.916	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	(sai) ma quando io	(sai) ma quando io	sai ma quando io
226	PKP039	481.543	483.472	1.929	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	con le categorie professionali del (tennis)?	con le categorie professionali del (tennis)?	con le categorie professionali del tennis
227	PKP039	483.712	485.697	1.985	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	tutta sta ripre:sa sto anno sabba:tico	tutta sta ripre:sa sto anno sabba:tico	tutta sta ripresa sto anno sabbatico
228	PKP039	486.209	486.853	0.644	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	(ma non vuole)?	(ma non vuole)?	ma non vuole
229	PKP040	486.856	487.765	0.909	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	sta ma:le pa'::	sta ma:le pa'::	sta male pa'
230	PKP040	487.955	489.489	1.534	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	3	deve fare un'altra operazio:ne:	deve fare un'altra operazio:ne:	deve fare un'altra operazione
231	PKP040	491.027	493.24	2.213	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	ma lui stava::: non stava::: m:h	ma lui stava::: non stava::: m:h	ma lui stava non stava mh
232	PKP040	493.31	495.58	2.27	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	2	2	l'hanno messo:: all'ospedale xxx	l'hanno messo:: all'ospedale xxx	l'hanno messo all'ospedale xxx
233	PKP040	498.39	499.67	1.28	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	solo che mo si doveva operare:,	solo che mo si doveva operare:,	solo che mo si doveva operare
234	PKP040	500.532	502.77	2.238	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	e col co:vid x: [siamo xxxx]	e col co:vid x: [siamo xxxx]	e col covid x siamo xxxx
235	PKP041	501.718	503.357	1.639	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	[io (ho capito) che stava a san]ta (para)	[io (ho capito) che stava a san]ta (para)	io ho capito che stava a santa para
236	PKP040	504.022	504.77	0.748	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	e insiste	e insiste	e insiste
237	PKP040	504.801	507.21	2.409	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	però sta: in un ospedale non sta a santa (para)	però sta: in un ospedale non sta a santa (para)	però sta in un ospedale non sta a santa para
238	PKP040	507.637	509.517	1.88	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	va a fare il coso in un ospedale di (bari)	va a fare il coso in un ospedale di (bari)	va a fare il coso in un ospedale di bari
239	PKP040	512.152	513.046	0.894	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	fa[tto il da:nno:]	fa[tto il da:nno:]	fatto il danno
240	PKP041	512.357	513.486	1.129	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[non distru]ggerlo	[non distru]ggerlo	non distruggerlo
241	PKP040	513.744	514.041	0.297	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	no	no	no
242	PKP040	515.144	516.147	1.003	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	x (l)e zucchi:ne	x (l)e zucchi:ne	x le zucchine
243	PKP039	518.1	519.345	1.245	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	3	xx (.) i zucchini	xx {P} i zucchini	xx {P} i zucchini
244	PKP040	521.117	521.77	0.653	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	ancora?	ancora?	ancora
245	PKP040	522.185	522.59	0.405	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	scusa ma	scusa ma	scusa ma
246	PKP039	522.594	523.873	1.279	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	3	sì (.) anche me:zzi	sì {P} anche me:zzi	sì {P} anche mezzi
247	PKP039	524.078	525.077	0.999	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	per ora x grazie	per ora x grazie	per ora x grazie
248	PKP040	528.63	529.925	1.295	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	io penso che [xxxx]	io penso che [xxxx]	io penso che xxxx
249	PKP041	529.132	530.37	1.238	True	0	0	0	0	0	0	False	False	False	False	True	248=0.793,250=0.002	0	0	0	5	[no: no: questo è] america	[no: no: questo è] america	no no questo è america
250	PKP039	530.368	531.25	0.882	True	0	0	0	0	0	0	False	False	False	False	True	249=0.002	0	0	0	4	x questo è america	x questo è america	x questo è america
251	PKP040	532.054	532.417	0.363	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	a:h	a:h	ah
252	PKP048	532.91	534.08	1.17	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	ma qua non è italia	ma qua non è italia	ma qua non è italia
253	PKP040	534.31	534.87	0.56	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[no è] america	[no è] america	no è america
254	PKP041	534.32	534.52	0.2	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[no:]	[no:]	no
255	PKP048	534.881	535.202	0.321	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	eh	eh	eh
256	PKP048	536.845	537.83	0.985	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	prima (che x ci arrivo)	prima (che x ci arrivo)	prima che x ci arrivo
257	PKP041	540.162	542.458	2.296	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	6	mado' di spalle alla televisione l'abbiamo vista	mado' di spalle alla televisione l'abbiamo vista	mado' di spalle alla televisione l'abbiamo vista
258	PKP040	542.866	543.684	0.818	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	x[xxx]	x[xxx]	xxxx
259	PKP039	543.005	543.68	0.675	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[(in castigo)]	[(in castigo)]	in castigo
260	PKP040	545.88	547.019	1.139	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	possiamo pure spegnere	possiamo pure spegnere	possiamo pure spegnere
261	PKP048	552.92	554.24	1.32	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	sarebbero puli:ti i pia:tti?	sarebbero puli:ti i pia:tti?	sarebbero puliti i piatti
262	PKP048	554.29	555.335	1.045	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	ma son pure caldi?	ma son pure caldi?	ma son pure caldi
263	PKP048	557.547	558.804	1.257	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	(o) il nonno diceva così	(o) il nonno diceva così	o il nonno diceva così
264	PKP048	558.96	560.883	1.923	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	non mi cambiare il piatto che mo è caldo	non mi cambiare il piatto che mo è caldo	non mi cambiare il piatto che mo è caldo
265	PKP040	561.446	562.291	0.845	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	sì questo è vero	sì questo è vero	sì questo è vero
266	PKP040	563.033	563.692	0.659	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	0	d'inverno	d'inverno	d'inverno
267	PKP048	565.637	567.697	2.06	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	oddio il mio faceva presto a raffreddar:si eh	oddio il mio faceva presto a raffreddar:si eh	oddio il mio faceva presto a raffreddarsi eh
268	PKP040	568.152	572.669	4.517	True	0	0	0	0	0	0	False	False	False	False	True	269=0.530	0	0	0	15	mi dispiace facio quando viene ieri appena entrato <a::h che bel caldo in questa casa>	mi dispiace facio quando viene ieri appena entrato <a::h che bel caldo in questa casa>	mi dispiace facio quando viene ieri appena entrato ah che bel caldo in questa casa
269	PKP039	571.67	572.2	0.53	True	0	0	0	0	0	0	False	False	False	False	True	268=0.530	0	1	0	0	((ride))	{ride}	{ride}
270	PKP048	572.745	573.571	0.826	True	0	0	0	0	0	0	False	False	False	False	True	271=0.251	0	0	0	2	fabio questo?	fabio questo?	fabio questo
271	PKP041	573.32	573.899	0.579	True	0	0	0	0	0	0	False	False	False	False	True	270=0.251	0	1	0	0	((ride))	{ride}	{ride}
272	PKP048	574.57	575.615	1.045	True	0	0	0	0	0	0	False	False	False	False	True	273=0.008	0	0	0	5	perché (è) il camino no:?	perché (è) il camino no:?	perché è il camino no
273	PKP040	575.607	577.63	2.023	True	0	0	0	0	0	0	False	False	False	False	True	272=0.008	0	0	1	8	no:: perché c'ha la casa sua che è fre:dda	no:: perché c'ha la casa sua che è fre:dda	no perché c'ha la casa sua che è fredda
274	PKP040	577.63	581.51	3.88	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	e i::: la la caldaia non funzio:[na, il camino: ma:]nco	e i::: la la caldaia non funzio:[na, il camino: ma:]nco	e i la la caldaia non funziona il camino manco
275	PKP048	579.785	580.991	1.206	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[a:::h (beh okay)]	[a:::h (beh okay)]	ah beh okay
276	PKP048	582.82	584.384	1.564	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	4	com'è che si chia[ma xxx]	com'è che si chia[ma xxx]	com'è che si chiama xxx
277	PKP041	583.357	586.79	3.433	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	[è più gra:nde della no]stra no gli spazi son più gra:ndi °secondo [me°]	[è più gra:nde della no]stra no gli spazi son più gra:ndi °secondo [me°]	è più grande della nostra no gli spazi son più grandi secondo me
278	PKP040	586.581	589.254	2.673	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	[beh] laura noi abbiamo fatto tante (accorte[zze)]	[beh] laura noi abbiamo fatto tante (accorte[zze)]	beh laura noi abbiamo fatto tante accortezze
279	PKP048	588.85	594.97	6.12	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	22	[poi lau]ra se non cucini ta:nto quando tua mamma >tante volte viene da me< com'è calda la cucina e per forza quando cucini:	[poi lau]ra se non cucini ta:nto quando tua mamma >tante volte viene da me< com'è calda la cucina e per forza quando cucini:	poi laura se non cucini tanto quando tua mamma tante volte viene da me com'è calda la cucina e per forza quando cucini
280	PKP048	595.383	596.69	1.307	True	0	0	0	0	0	0	False	False	False	False	True	281=0.010	0	0	0	2	<il vapo:re:::>	<il vapo:re:::>	il vapore
281	PKP040	596.68	598.6	1.92	True	0	0	0	0	0	0	False	False	False	False	True	280=0.010,282=0.805,283=0.676	0	0	0	6	[vabbè ma noi abbiamo] cambiat[o le:::]	[vabbè ma noi abbiamo] cambiat[o le:::]	vabbè ma noi abbiamo cambiato le
282	PKP048	596.718	597.523	0.805	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[<le fia:mme>]	[<le fia:mme>]	le fiamme
283	PKP041	597.895	598.571	0.676	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[le fiamme?]	[le fiamme?]	le fiamme
284	PKP048	599.168	599.88	0.712	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	fuoco fiamme	fuoco fiamme	fuoco fiamme
285	PKP040	600.635	602.237	1.602	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	abbiamo cambiato gli infi:ssi	abbiamo cambiato gli infi:ssi	abbiamo cambiato gli infissi
286	PKP048	605.095	605.432	0.337	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	x	x	x
287	PKP048	606.348	607.781	1.433	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	dice no non xxxxx	dice no non xxxxx	dice no non xxxxx
288	PKP041	608.529	610.002	1.473	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	1	3	quest'inverno stiamo proprio bene	quest'inverno stiamo proprio bene	quest'inverno stiamo proprio bene
289	PKP041	610.58	611.198	0.618	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	a freddo	a freddo	a freddo
290	PKP040	611.784	614.0	2.216	True	0	0	0	0	0	0	False	False	False	False	False	_	1	0	2	8	°sì (.) vabbè quest'a[nno non c'è poi ne]anche tanto freddo eh°	°sì {P} vabbè quest'a[nno non c'è poi ne]anche tanto freddo eh°	sì {P} vabbè quest'anno non c'è poi neanche tanto freddo eh
291	PKP039	612.587	613.117	0.53	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[(un po')]	[(un po')]	un po'
292	PKP041	614.167	617.146	2.979	True	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	be:h rispetto agli altri anni: io non sto soffrendo tanto il fre[ddo]	be:h rispetto agli altri anni: io non sto soffrendo tanto il fre[ddo]	beh rispetto agli altri anni io non sto soffrendo tanto il freddo
