tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
271	BO147	421.548	424.168	2.62	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	[chi se ne frega. >cioè< >non< s]o sta a monaco	[chi se ne frega. >cioè< >non< s]o sta a monaco	chi se ne frega cioè non so sta a monaco
272	BO139	423.203	423.643	0.44	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
273	BO139	424.778	425.538	0.76	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
274	BO146	425.023	425.923	0.9	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	beh ho capito però	beh ho capito però	beh ho capito però
275	BO145	425.938	426.338	0.4	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	no ma	no ma	no ma
276	BO147	426.553	427.933	1.38	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	ma a parte che lo sapra(n) [tutti]	ma a parte che lo sapra(n) [tutti]	ma a parte che lo sapran tutti
277	BO145	427.298	429.488	2.19	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	[lui dice (>un<) al]tro (>un<)' altra cosa secondo me	[lui dice (>un<) al]tro (>un<)' altra cosa secondo me	lui dice un altro un' altra cosa secondo me
278	BO145	429.668	432.36	2.692	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	9	>cioè< non dice del: {P} (di) roberto ma dice tipo	>cioè< non dice del: {P} (di) roberto ma dice tipo	cioè non dice del {P} di roberto ma dice tipo
279	BO147	432.438	432.938	0.5	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	n[o:]	n[o:]	no
280	BO145	432.733	433.343	0.61	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[di]re	[di]re	dire
281	BO145	433.733	436.533	2.8	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	adesso lo dico a elisa davanti a tutti secondo me di[ce ques]to	adesso lo dico a elisa davanti a tutti secondo me di[ce ques]to	adesso lo dico a elisa davanti a tutti secondo me dice questo
282	BO146	435.878	436.178	0.3	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[eh]	[eh]	eh
283	BO146	436.598	436.878	0.28	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	certo	certo	certo
284	BO147	436.963	439.241	2.278	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	e vabbè x che cosa s' aspettava la gente che stavo zitto	e vabbè x che cosa s' aspettava la gente che stavo zitto	e vabbè x che cosa s' aspettava la gente che stavo zitto
285	BO146	439.328	440.688	1.36	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	no capito però capito	no capito però capito	no capito però capito
286	BO146	440.823	446.243	5.42	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	24	magari martina sì visto che l' aveva detto solo al coinquilino e poi noi stavamo tutti a guardare (lui) fa vabbè ve (lo) dico	magari martina sì visto che l' aveva detto solo al coinquilino e poi noi stavamo tutti a guardare (lui) fa vabbè ve (lo) dico	magari martina sì visto che l' aveva detto solo al coinquilino e poi noi stavamo tutti a guardare lui fa vabbè ve lo dico
287	BO146	446.498	447.528	1.03	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	0	xxx[xx]	xxx[xx]	x
288	BO145	447.208	448.32	1.112	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	4	[vab]bè ma tanto {P} >cioè<	[vab]bè ma tanto {P} >cioè<	vabbè ma tanto {P} cioè
289	BO147	448.359	448.689	0.33	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	vabbè	vabbè	vabbè
290	BO146	448.739	450.009	1.27	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	no ma sì ma [(che dopo)]	no ma sì ma [(che dopo)]	no ma sì ma che dopo
291	BO147	449.409	450.87	1.461	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[tanto veniva (f]uori) mh	[tanto veniva (f]uori) mh	tanto veniva fuori mh
292	BO146	450.904	452.264	1.36	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	sì ma che sx[x dopo]	sì ma che sx[x dopo]	sì ma che sxx dopo
293	BO145	451.619	453.659	2.04	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	[ah (glie)l' ho de]tto a lara e giuliano l' ho detto	[ah (glie)l' ho de]tto a lara e giuliano l' ho detto	ah gliel' ho detto a lara e giuliano l' ho detto
294	BO147	453.989	455.12	1.131	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
295	BO139	454.024	454.584	0.56	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
296	BO145	454.204	454.854	0.65	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
297	BO147	455.209	456.959	1.75	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	8	giuliano {P} com' è com' è che ha fatto	giuliano {P} com' è com' è che ha fatto	giuliano {P} com' è com' è che ha fatto
298	BO147	457.089	458.44	1.351	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	3	eh? ha fatto {ride}	eh? ha fatto {ride}	eh ha fatto {ride}
299	BO145	458.179	458.729	0.55	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	eh?	eh?	eh
300	BO147	458.829	462.22	3.391	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
301	BO145	458.829	459.439	0.61	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
302	BO139	460.169	460.659	0.49	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
303	BO139	463.479	464.389	0.91	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
304	BO139	467.349	468.149	0.8	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	m:h	m:h	mh
305	BO145	473.254	477.594	4.34	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	9	facciamo pubblicità: {P} occulta. antichi sapori fa la carne buonissima	facciamo pubblicità: {P} occulta. antichi sapori fa la carne buonissima	facciamo pubblicità {P} occulta antichi sapori fa la carne buonissima
306	BO139	477.059	479.61	2.551	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
307	BO145	478.304	478.744	0.44	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
308	BO147	480.014	480.62	0.606	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	ma qual è:	ma qual è:	ma qual è
309	BO145	480.674	482.684	2.01	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	antichi sapori via? frassinago? no	antichi sapori via? frassinago? no	antichi sapori via frassinago no
310	BO139	482.782	483.122	0.34	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	n[o]	n[o]	no
311	BO145	483.014	484.674	1.66	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[fr]assinago è: basilibò	[fr]assinago è: basilibò	frassinago è basilibò
312	BO139	484.749	485.159	0.41	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	mh mh	mh mh	mh mh
313	BO145	486.419	487.169	0.75	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[m::h]	[m::h]	mh
314	BO147	486.819	487.899	1.08	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[ba]dibidib=eh?	[ba]dibidib=eh?	badibidib eh
315	BO139	488.114	490.25	2.136	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
316	BO145	490.019	491.069	1.05	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[bibbidibobbidibu]	[bibbidibobbidibu]	bibbidibobbidibu
317	BO146	490.044	491.094	1.05	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	0	[xxx]	[xxx]	x
318	BO139	490.709	491.789	1.08	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[bibbidi]bobbidibu	[bibbidi]bobbidibu	bibbidibobbidibu
319	BO145	491.899	492.839	0.94	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	badibidibe?	badibidibe?	badibidibe
320	BO146	493.054	494.584	1.53	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	3	eh trascrivi trascrivi {ride}	eh trascrivi trascrivi {ride}	eh trascrivi trascrivi {ride}
321	BO139	493.934	494.254	0.32	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
322	BO139	494.609	498.539	3.93	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	3	porco porco mh {ride}	porco porco mh {ride}	porco porco mh {ride}
323	BO147	495.879	497.009	1.13	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
324	BO145	500.929	503.809	2.88	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	basilibò è: un posto che fa le pi~ la pizza	basilibò è: un posto che fa le pi~ la pizza	basilibò è un posto che fa le pi~ la pizza
325	BO146	503.824	505.794	1.97	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	oddio quindi abbiamo scoop [solo per xx]	oddio quindi abbiamo scoop [solo per xx]	oddio quindi abbiamo scoop solo per x
326	BO147	504.924	506.294	1.37	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[ma non è vasini][ko]	[ma non è vasini][ko]	ma non è vasiniko
327	BO145	505.884	506.3	0.416	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[mh mh]	[mh mh]	mh mh
328	BO139	506.374	507.014	0.64	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
329	BO145	506.709	508.7	1.991	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	no no [è (un) altro in via frassinago]	no no [è (un) altro in via frassinago]	no no è un altro in via frassinago
330	BO139	507.334	509.55	2.216	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	4	[>vabbè< tanto (sei] censu[rata]) {ride}	[>vabbè< tanto (sei] censu[rata]) {ride}	vabbè tanto sei censurata {ride}
331	BO147	507.509	508.269	0.76	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[a:h]	[a:h]	ah
332	BO146	508.894	509.984	1.09	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
333	BO145	509.039	509.9	0.861	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	[(si chiama) basili]bò	[(si chiama) basili]bò	si chiama basilibò
334	BO147	510.264	512.044	1.78	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	purtroppo viene oscurato il nome	purtroppo viene oscurato il nome	purtroppo viene oscurato il nome
335	BO139	513.097	516.287	3.19	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	10	lo sai che mh (aspetta un figlio x) e viene bippato {ride}	lo sai che mh (aspetta un figlio x) e viene bippato {ride}	lo sai che mh aspetta un figlio x e viene bippato {ride}
336	BO146	517.397	520.616	3.219	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	tutti quanti lì cercano di risalire alle registrazio[ni di lara]	tutti quanti lì cercano di risalire alle registrazio[ni di lara]	tutti quanti lì cercano di risalire alle registrazioni di lara
337	BO147	519.077	520.5	1.423	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	2	[>porca< miseria:] {ride}	[>porca< miseria:] {ride}	porca miseria {ride}
338	BO139	520.217	522.659	2.442	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	9	[mh vabbè] {P} secondo te non sgamato alcuna gente tipo	[mh vabbè] {P} secondo te non sgamato alcuna gente tipo	mh vabbè {P} secondo te non sgamato alcuna gente tipo
339	BO147	523.677	525.457	1.78	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	NO:: veramen[te]?	NO:: veramen[te]?	no veramente
340	BO139	525.01	528.322	3.312	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	[sì v]abbè lì non è che tipo son criminali eh del tipo u[no xx]	[sì v]abbè lì non è che tipo son criminali eh del tipo u[no xx]	sì vabbè lì non è che tipo son criminali eh del tipo uno x
341	BO147	527.692	528.573	0.881	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[vabbè s]ì	[vabbè s]ì	vabbè sì
342	BO139	528.581	530.03	1.449	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	ho scoperto chi è perché era	ho scoperto chi è perché era	ho scoperto chi è perché era
343	BO139	530.911	531.931	1.02	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	un un	un un	un un
344	BO147	531.246	534.176	2.93	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{tossisce}	{tossisce}	{tossisce}
345	BO139	532.536	533.79	1.254	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	x un' in[tervista in cui x=ava]	x un' in[tervista in cui x=ava]	x un' intervista in cui x ava
346	BO145	532.83	533.666	0.836	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[(ti) strozzi]	[(ti) strozzi]	ti strozzi
347	BO139	534.358	534.868	0.51	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	salute	salute	salute
348	BO147	535.038	536.368	1.33	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{tossisce}	{tossisce}	{tossisce}
349	BO139	535.873	537.333	1.46	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	era tipo (un) ri[cevimento]	era tipo (un) ri[cevimento]	era tipo un ricevimento
350	BO147	536.368	538.178	1.81	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	2	0	1	[trascrivi] {ride} {tossisce}	[trascrivi] {ride} {tossisce}	trascrivi {ride} {tossisce}
351	BO139	537.448	538.538	1.09	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
352	BO145	538.298	538.938	0.64	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	cough cough	cough cough	cough cough
353	BO147	539.183	540.413	1.23	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	2	cou[gh cough] {ride}	cou[gh cough] {ride}	cough cough {ride}
354	BO139	539.353	540.23	0.877	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	1	[tossisce] {ride}	[tossisce] {ride}	tossisce {ride}
355	BO139	542.463	543.373	0.91	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	chiusa parentesi	chiusa parentesi	chiusa parentesi
356	BO147	543.543	543.933	0.39	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
357	BO139	544.473	545.353	0.88	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	eh=m:h	eh=m:h	eh mh
358	BO139	545.718	548.658	2.94	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	no era un ricevimento professore alunna a t~ a torino	no era un ricevimento professore alunna a t~ a torino	no era un ricevimento professore alunna a t~ a torino
359	BO139	549.373	551.163	1.79	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	e 'sta qua dice ah son >venuta< da lei	e 'sta qua dice ah son >venuta< da lei	e 'sta qua dice ah son venuta da lei
360	BO139	552.083	555.903	3.82	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	e:h perché così volevo rivolgermi a un professore di antropologia culturale	e:h perché così volevo rivolgermi a un professore di antropologia culturale	eh perché così volevo rivolgermi a un professore di antropologia culturale
361	BO139	556.568	559.13	2.562	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	cerchi antropologia culturale torino università	cerchi antropologia culturale torino università	cerchi antropologia culturale torino università
362	BO139	559.323	560.703	1.38	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	questo qua c' ha una voce assurda	questo qua c' ha una voce assurda	questo qua c' ha una voce assurda
363	BO139	560.868	562.588	1.72	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	io >all' inizio< pensavo che non fosse italiano	io >all' inizio< pensavo che non fosse italiano	io all' inizio pensavo che non fosse italiano
364	BO139	562.803	565.053	2.25	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	ha proprio un accento che non so come descriverlo. [è]	ha proprio un accento che non so come descriverlo. [è]	ha proprio un accento che non so come descriverlo è
365	BO145	564.713	565.583	0.87	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	2	[gott]lieb=eh {ride}	[gott]lieb=eh {ride}	gottlieb eh {ride}
366	BO147	565.713	567.64	1.927	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
367	BO139	567.773	569.16	1.387	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	tipo tipo [(ti~)]	tipo tipo [(ti~)]	tipo tipo ti~
368	BO147	568.968	571.188	2.22	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[o]sservazioni? domande?	[o]sservazioni? domande?	osservazioni domande
369	BO139	571.788	572.338	0.55	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
370	BO139	574.147	575.377	1.23	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	sì sì e~ era tipo così	sì sì e~ era tipo così	sì sì e~ era tipo così
371	BO147	575.652	576.842	1.19	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	0	x[xxx]	x[xxx]	x
372	BO145	575.707	576.867	1.16	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	[(non) prendi l' insalata]?	[(non) prendi l' insalata]?	non prendi l' insalata
373	BO139	577.222	577.662	0.44	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[sì sì]	[sì sì]	sì sì
374	BO145	577.237	578.097	0.86	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	[l' ho (mangiata) tu]tta io	[l' ho (mangiata) tu]tta io	l' ho mangiata tutta io
375	BO139	578.102	578.662	0.56	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	no la >finisco<	no la >finisco<	no la finisco
376	BO146	578.937	580.397	1.46	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	la (mangia) un po' pure matteo (mi) sa	la (mangia) un po' pure matteo (mi) sa	la mangia un po' pure matteo mi sa
377	BO147	580.522	581.302	0.78	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	<no>	<no>	no
378	BO147	581.327	583.19	1.863	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	dai perché x [ha ha]	dai perché x [ha ha]	dai perché x ha ha
379	BO145	582.612	583.1	0.488	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	[perché]?	[perché]?	perché
380	BO147	583.267	585.94	2.673	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	viene oscurato il nome non sapranno che mangio l' insalata	viene oscurato il nome non sapranno che mangio l' insalata	viene oscurato il nome non sapranno che mangio l' insalata
381	BO145	585.767	588.287	2.52	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
382	BO139	586.168	586.858	0.69	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
383	BO146	587.678	588.148	0.47	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
384	BO147	589.528	590.648	1.12	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{tossisce}	{tossisce}	{tossisce}
385	BO145	590.713	592.663	1.95	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	non oscurare per favore fa' un' eccezione	non oscurare per favore fa' un' eccezione	non oscurare per favore fa' un' eccezione
386	BO147	592.733	593.173	0.44	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[stai zitta]	[stai zitta]	stai zitta
387	BO145	592.898	593.928	1.03	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	[matteo] rossi	[matteo] rossi	matteo rossi
388	BO147	593.938	594.918	0.98	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	daniela gialli	daniela gialli	daniela gialli
389	BO145	594.943	595.213	0.27	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
390	BO145	595.213	596.603	1.39	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	0	xxxxx	xxxxx	x
391	BO139	595.263	595.933	0.67	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
392	BO139	596.923	599.673	2.75	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	9	io io d~ devo vi~ bippare l' anima adesso {ride}	io io d~ devo vi~ bippare l' anima adesso {ride}	io io d~ devo vi~ bippare l' anima adesso {ride}
393	BO146	599.173	600.11	0.937	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
394	BO147	599.733	600.953	1.22	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	vabbè almeno	vabbè almeno	vabbè almeno
395	BO145	599.943	600.713	0.77	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
396	BO146	600.368	601.478	1.11	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{canta}	{canta}	{canta}
397	BO139	601.563	605.533	3.97	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	16	>cioè< però una cosa u~ >cioè< xx=viene perché almeno bippi tanto e poi non devi trascrivere	>cioè< però una cosa u~ >cioè< xx=viene perché almeno bippi tanto e poi non devi trascrivere	cioè però una cosa u~ cioè x viene perché almeno bippi tanto e poi non devi trascrivere
398	BO146	602.458	604.418	1.96	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{canta}	{canta}	{canta}
399	BO145	603.143	604.413	1.27	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{canta}	{canta}	{canta}
400	BO146	605.613	606.703	1.09	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	l'(angillete)	l'(angillete)	l' angillete
401	BO147	606.448	609.27	2.822	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
402	BO139	606.703	608.503	1.8	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
403	BO145	607.663	609.113	1.45	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	(angillete) lo devi (scrivere) eh	(angillete) lo devi (scrivere) eh	angillete lo devi scrivere eh
404	BO146	607.673	608.513	0.84	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
405	BO147	609.86	612.09	2.23	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	u x d mammt	u x d mammt	u x d mammt
406	BO146	610.65	612.35	1.7	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{canta}	{canta}	{canta}
407	BO145	612.395	613.145	0.75	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{canta}	{canta}	{canta}
408	BO146	613.325	614.375	1.05	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	0	xx	xx	x
409	BO139	614.435	614.915	0.48	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
410	BO147	614.93	617.35	2.42	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	ma se uno fa un rutto viene trascritto anche quello?	ma se uno fa un rutto viene trascritto anche quello?	ma se uno fa un rutto viene trascritto anche quello
411	BO145	616.605	617.415	0.81	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
412	BO139	617.575	618.035	0.46	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	sì	sì	sì
413	BO147	618.04	619.61	1.57	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	ah interessa[nte xx]	ah interessa[nte xx]	ah interessante x
414	BO139	618.9	621.32	2.42	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	[>cioè< nel senso se po]i nessuno dice niente al riguardo no	[>cioè< nel senso se po]i nessuno dice niente al riguardo no	cioè nel senso se poi nessuno dice niente al riguardo no
415	BO139	622.125	627.355	5.23	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	22	però perché nel senso viene trascritto tutto ciò che è significativo a livello della conversazione quindi se c' è un rumore fuori	però perché nel senso viene trascritto tutto ciò che è significativo a livello della conversazione quindi se c' è un rumore fuori	però perché nel senso viene trascritto tutto ciò che è significativo a livello della conversazione quindi se c' è un rumore fuori
416	BO139	627.632	629.462	1.83	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	non fa niente [però se c' è un rumore fuori]	non fa niente [però se c' è un rumore fuori]	non fa niente però se c' è un rumore fuori
417	BO147	628.172	631.892	3.72	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	[vabbè è significativo] perché vuol dire che ho mangiato e che siamo a tavola	[vabbè è significativo] perché vuol dire che ho mangiato e che siamo a tavola	vabbè è significativo perché vuol dire che ho mangiato e che siamo a tavola
418	BO139	630.282	631.822	1.54	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	{ride}	{ride}	{ride}
419	BO145	631.907	633.737	1.83	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	un giorno ci trascriviamo mentre scopiamo?	un giorno ci trascriviamo mentre scopiamo?	un giorno ci trascriviamo mentre scopiamo
420	BO147	634.077	636.137	2.06	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	1	daniela {ride}	daniela {ride}	daniela {ride}
