tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	W:switches	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
232	PKP011	618.295	618.89	0.595	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [sì infatti]	[sì infatti]	sì infatti
233	PKP038	618.89	619.65	0.76	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [sì appunto].	[sì appunto].	sì appunto
234	PKP012	621.42	624.79	3.37	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	 però ha degli orari [stranissimi] perché [tipo fa]	però ha degli orari [stranissimi] perché [tipo fa]	però ha degli orari stranissimi perché tipo fa
235	PKP031	622.42	623.07	0.65	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [grazie]	[grazie]	grazie
236	???	623.55	624.16	0.61	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [tè caldo]	[tè caldo]	tè caldo
237	PKP012	625.95	627.02	1.07	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 ah [grazie]	ah [grazie]	ah grazie
238	PKP031	626.27	627.0	0.73	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [té qui],	[té qui],	té qui
239	PKP038	627.31	627.83	0.52	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 °era il tuo?°	°era il tuo?°	era il tuo
240	PKP012	628.295	628.565	0.27	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 sì	sì	sì
241	PKP038	632.78	634.33	1.55	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 cos'è in xx,	cos'è in xx,	cos' è in xx
242	PKP011	634.95	635.34	0.39	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 no	no	no
243	PKP012	636.77	638.7	1.93	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 io l'ho appena tolto ce l'avevo rosso,	io l'ho appena tolto ce l'avevo rosso,	io l' ho appena tolto ce l' avevo rosso
244	PKP011	638.73	638.94	0.21	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 >grazie<	>grazie<	grazie
245	PKP031	639.01	639.4	0.39	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [°grazie°]	[°grazie°]	grazie
246	PKP038	639.04	646.2	7.16	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	16	 [(volevo) pro]vare quella lampada che ho comprato su amazon la lampada funziona gli smalti xxxxx {P} cioè puzzano	[(volevo) pro]vare quella lampada che ho comprato su amazon la lampada funziona gli smalti xxxxx {P} cioè puzzano	volevo provare quella lampada che ho comprato su amazon la lampada funziona gli smalti xxxxx {P} cioè puzzano
247	PKP012	647.015	647.845	0.83	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 puzzano?	puzzano?	puzzano
248	PKP011	649.035	651.395	2.36	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	5	 oh mio dio [questo {P} no:]	oh mio dio [questo {P} no:]	oh mio dio questo {P} no
249	PKP038	651.19	651.63	0.44	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [>sen]ti<	[>sen]ti<	senti
250	PKP012	651.725	653.395	1.67	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	5	 ma è naturale sta cosa? {ride}	ma è naturale sta cosa? {ride}	ma è naturale sta cosa {ride}
251	PKP038	653.435	653.995	0.56	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 non so:	non so:	non so
252	PKP038	654.78	655.86	1.08	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 [infatti pensavo] di::	[infatti pensavo] di::	infatti pensavo di
253	PKP031	654.79	655.58	0.79	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 [cosa il tè]?	[cosa il tè]?	cosa il tè
254	PKP011	655.945	656.815	0.87	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 [vuoi quello col (pigiama)]?	[vuoi quello col (pigiama)]?	vuoi quello col pigiama
255	PKP012	655.995	657.685	1.69	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 [NO lo smalto] xxxxx	[NO lo smalto] xxxxx	no lo smalto xxxxx
256	PKP011	659.935	661.535	1.6	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	2	 {ride} sapevo io,	{ride} sapevo io,	{ride} sapevo io
257	PKP011	661.71	662.03	0.32	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 >grazie<	>grazie<	grazie
258	PKP031	662.1	665.12	3.02	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	 beh signorina inglese che beve il té come le regine	beh signorina inglese che beve il té come le regine	beh signorina inglese che beve il té come le regine
259	PKP012	665.175	666.905	1.73	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 ho mal di stomaco in realtà	ho mal di stomaco in realtà	ho mal di stomaco in realtà
260	PKP012	668.735	670.525	1.79	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	4	 però sì {P} è vero	però sì {P} è vero	però sì {P} è vero
261	PKP031	670.615	671.835	1.22	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 tu sei un po' english	tu sei un po' english	tu sei un po' english
262	PKP012	671.84	673.76	1.92	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 io sono un po' english dentro	io sono un po' english dentro	io sono un po' english dentro
263	PKP011	674.385	675.275	0.89	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 sei un po' [xx]?	sei un po' [xx]?	sei un po' xx
264	PKP038	674.635	677.775	3.14	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	 [infatti] pensavo di prendermi gli smalti quelli che usa la cris	[infatti] pensavo di prendermi gli smalti quelli che usa la cris	infatti pensavo di prendermi gli smalti quelli che usa la cris
265	PKP031	677.79	679.41	1.62	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 >ho capito< gli <smarties>	>ho capito< gli <smarties>	ho capito gli smarties
266	PKP011	679.435	680.295	0.86	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	1	 smarties {ride}	smarties {ride}	smarties {ride}
267	PKP012	679.99	680.37	0.38	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
268	PKP011	681.44	682.84	1.4	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 gli smarties che usa la cris~	gli smarties che usa la cris~	gli smarties che usa la cris~
269	PKP038	684.345	686.475	2.13	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 ma tanto era per provare la prima volta dai	ma tanto era per provare la prima volta dai	ma tanto era per provare la prima volta dai
270	PKP011	689.08	689.88	0.8	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 °che disastro°	°che disastro°	che disastro
271	PKP012	691.755	695.285	3.53	True	0	0	0	0	0	0	0	0	False	False	False	False	True	272=0.590,273=0.215	0	1	0	5	 niente fiappa. o [sì] sì::: {ride}	niente fiappa. o [sì] sì::: {ride}	niente fiappa o sì sì {ride}
272	PKP011	693.515	694.105	0.59	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [SÌ::]	[SÌ::]	sì
273	PKP038	695.07	695.55	0.48	True	0	0	0	0	0	0	0	0	False	False	False	False	True	271=0.215	0	0	0	1	 fiappa?	fiappa?	fiappa
274	PKP011	696.055	697.345	1.29	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 sì io la chiamo fiappa.	sì io la chiamo fiappa.	sì io la chiamo fiappa
275	PKP012	698.06	698.45	0.39	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 perché,	perché,	perché
276	PKP031	698.45	700.89	2.44	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 an (michi) michely [cuc]ciola?	an (michi) michely [cuc]ciola?	an michi michely cucciola
277	PKP012	700.45	700.7	0.25	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [eh]?	[eh]?	eh
278	PKP012	701.87	705.13	3.26	True	0	0	0	0	0	0	0	0	False	False	False	False	True	279=0.740	0	1	0	2	 CUCCIOLA: {ride} prendilo	CUCCIOLA: {ride} prendilo	cucciola {ride} prendilo
279	PKP011	702.9	703.64	0.74	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	1	 [cucciola] {ride}	[cucciola] {ride}	cucciola {ride}
280	PKP031	705.185	707.275	2.09	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 ma va' i:n mosca va'	ma va' i:n mosca va'	ma va' in mosca va'
281	PKP038	709.305	710.525	1.22	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 non c'erano [(questi qua) allora]?	non c'erano [(questi qua) allora]?	non c' erano questi qua allora
282	PKP031	709.915	711.645	1.73	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	 [EH ma no] ma è una carta vabbè	[EH ma no] ma è una carta vabbè	eh ma no ma è una carta vabbè
283	PKP012	711.73	712.69	0.96	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 e come?	e come?	e come
284	PKP031	712.725	714.345	1.62	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	4	 faccio così {P} [guarda] (guarda)	faccio così {P} [guarda] (guarda)	faccio così {P} guarda guarda
285	PKP012	713.69	713.94	0.25	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [TO']	[TO']	to'
286	PKP011	716.79	718.05	1.26	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 che disastro.	che disastro.	che disastro
287	PKP038	718.775	720.035	1.26	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 ara che è sporca	ara che è sporca	ara che è sporca
288	PKP031	720.67	722.04	1.37	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 vabbè >di di< di crema	vabbè >di di< di crema	vabbè di di di crema
289	PKP038	729.99	733.21	3.22	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	 °hanno sempre gli stessi modi di tenere le dita le [mani°]	°hanno sempre gli stessi modi di tenere le dita le [mani°]	hanno sempre gli stessi modi di tenere le dita le mani
290	PKP012	732.965	735.945	2.98	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 [sì:] hanno:: come se fossero [spastici]	[sì:] hanno:: come se fossero [spastici]	sì hanno come se fossero spastici
291	PKP038	735.375	738.245	2.87	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	11	 [°e e lo] sguardo {P} lo sguardo è ug~ è [sempre uguale°]	[°e e lo] sguardo {P} lo sguardo è ug~ è [sempre uguale°]	e e lo sguardo {P} lo sguardo è ug~ è sempre uguale
292	PKP012	737.275	738.205	0.93	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [<assente>]	[<assente>]	assente
293	PKP038	738.825	741.535	2.71	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 °xx tipo: verso l'orizzonte proprio°	°xx tipo: verso l'orizzonte proprio°	xx tipo verso l' orizzonte proprio
294	PKP012	742.705	743.375	0.67	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 ascol~	ascol~	ascol~
295	PKP038	744.59	749.03	4.44	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	10	 sapete che è uscito: [{P}] è uscito il nuovo libro di xx	sapete che è uscito: [{P}] è uscito il nuovo libro di xx	sapete che è uscito {P} è uscito il nuovo libro di xx
296	PKP011	745.805	746.935	1.13	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 [no che paura],	[no che paura],	no che paura
297	PKP038	749.93	751.19	1.26	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 sempre su::	sempre su::	sempre su
298	PKP031	751.27	753.72	2.45	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 ov~ guarda che io seguo le tue stories [no]	ov~ guarda che io seguo le tue stories [no]	ov~ guarda che io seguo le tue stories no
299	PKP038	753.31	753.74	0.43	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [bravo]	[bravo]	bravo
300	PKP012	754.09	754.69	0.6	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
301	PKP038	757.985	761.865	3.88	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	 mi contattano addirittura da tiktok le ragazze per chiedermi del test	mi contattano addirittura da tiktok le ragazze per chiedermi del test	mi contattano addirittura da tiktok le ragazze per chiedermi del test
302	PKP011	762.23	763.02	0.79	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [davvero]?	[davvero]?	davvero
303	PKP031	762.24	763.01	0.77	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [davvero]?	[davvero]?	davvero
304	PKP038	766.27	774.47	8.2	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	2	0	0	24	 due che mi hanno chiesto la stessa identica cosa {P} solo che avevo tiktok collegato a lindymakeup? {P} e allora le ho mandate nell'altra pagina	due che mi hanno chiesto la stessa identica cosa {P} solo che avevo tiktok collegato a lindymakeup? {P} e allora le ho mandate nell'altra pagina	due che mi hanno chiesto la stessa identica cosa {P} solo che avevo tiktok collegato a lindymakeup {P} e allora le ho mandate nell' altra pagina
305	PKP011	775.45	776.47	1.02	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
306	PKP031	776.525	778.745	2.22	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 vabbé si son fatte una cultura di:	vabbé si son fatte una cultura di:	vabbé si son fatte una cultura di
307	PKP031	782.27	783.95	1.68	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 hai visto il video della silvy?	hai visto il video della silvy?	hai visto il video della silvy
308	PKP038	784.155	784.535	0.38	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 no	no	no
309	PKP031	784.91	786.76	1.85	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 quello del~ della laurea.	quello del~ della laurea.	quello del~ della laurea
310	PKP011	793.86	794.83	0.97	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 <carino> dai	<carino> dai	carino dai
311	PKP031	796.85	798.45	1.6	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 mah (>secondo me<) è anche bravina	mah (>secondo me<) è anche bravina	mah secondo me è anche bravina
312	PKP011	798.705	799.745	1.04	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 (eravamo) tutti carini	(eravamo) tutti carini	eravamo tutti carini
313	PKP038	800.32	800.98	0.66	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 ma cosa?	ma cosa?	ma cosa
314	PKP011	801.695	802.725	1.03	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 un video che >ha postato< [la bonny]	un video che >ha postato< [la bonny]	un video che ha postato la bonny
315	PKP031	802.475	807.105	4.63	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	19	 [la silvy] ha fatto dov~ do~ >quand'é che ha fatto< la festa di laurea [due: mesi fa]? {P} eh	[la silvy] ha fatto dov~ do~ >quand'é che ha fatto< la festa di laurea [due: mesi fa]? {P} eh	la silvy ha fatto dov~ do~ quand' é che ha fatto la festa di laurea due mesi fa {P} eh
316	PKP011	805.305	806.365	1.06	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 [il cinque settembre]	[il cinque settembre]	il cinque settembre
317	PKP038	807.12	807.72	0.6	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 °non l'ho visto°	°non l'ho visto°	non l' ho visto
318	PKP031	807.745	808.525	0.78	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 è uscito il video	è uscito il video	è uscito il video
319	PKP011	808.53	809.32	0.79	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 (sul) suo profilo	(sul) suo profilo	sul suo profilo
320	PKP038	810.94	814.97	4.03	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	 ah ieri sera che: il vicino è cascato non lo so:	ah ieri sera che: il vicino è cascato non lo so:	ah ieri sera che il vicino è cascato non lo so
321	PKP012	815.49	816.19	0.7	True	0	0	0	0	0	0	0	0	False	False	False	False	True	_	0	0	0	1	 E[H::]?	E[H::]?	eh
322	PKP038	816.205	818.425	2.22	True	0	0	0	0	0	0	0	0	False	False	False	False	True	323=0.300	0	0	0	8	 [ma] di solito si ubriaca sempre alla grot[ta]	[ma] di solito si ubriaca sempre alla grot[ta]	ma di solito si ubriaca sempre alla grotta
323	PKP011	818.12	818.42	0.3	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [chi]?	[chi]?	chi
324	PKP012	818.445	819.025	0.58	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 Ma chi:?	Ma chi:?	ma chi
325	PKP038	819.36	827.76	8.4	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	2	0	0	27	 >il mio< vicino di casa {P} [è] arrivata l'ambulanza solo che {P} eh sono un po' particolari sono quelli che sono dopo daniele non so se [hai presente],	>il mio< vicino di casa {P} [è] arrivata l'ambulanza solo che {P} eh sono un po' particolari sono quelli che sono dopo daniele non so se [hai presente],	il mio vicino di casa {P} è arrivata l' ambulanza solo che {P} eh sono un po' particolari sono quelli che sono dopo daniele non so se hai presente
326	PKP011	820.475	820.935	0.46	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [oh gesù]	[oh gesù]	oh gesù
327	PKP012	827.54	829.89	2.35	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	 [ah] okay si la casa di là okay	[ah] okay si la casa di là okay	ah okay si la casa di là okay
328	PKP038	830.27	841.29	11.02	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	34	 che: la tizia tipo: è la sua compagna °moldava (>rumena<)° [non mi] ricordo {P} ma è sempre piena o si drogava una volta o si ubriacava si ubriacava anche lei non so comunque °dorme sempre°	che: la tizia tipo: è la sua compagna °moldava (>rumena<)° [non mi] ricordo {P} ma è sempre piena o si drogava una volta o si ubriacava si ubriacava anche lei non so comunque °dorme sempre°	che la tizia tipo è la sua compagna moldava rumena non mi ricordo {P} ma è sempre piena o si drogava una volta o si ubriacava si ubriacava anche lei non so comunque dorme sempre
329	PKP031	833.865	834.375	0.51	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [umh]	[umh]	umh
330	PKP031	841.835	842.765	0.93	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [dorme sempre],	[dorme sempre],	dorme sempre
331	PKP012	841.84	842.76	0.92	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 [non la vedi MAI]?	[non la vedi MAI]?	non la vedi mai
332	PKP038	842.645	847.105	4.46	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	17	 [non] non si vede mai o prende anche i [sonniferi da quanto] ha detto l'altra vicina	[non] non si vede mai o prende anche i [sonniferi da quanto] ha detto l'altra vicina	non non si vede mai o prende anche i sonniferi da quanto ha detto l' altra vicina
333	PKP031	845.06	845.88	0.82	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 [>arriva la ale<]	[>arriva la ale<]	arriva la ale
334	PKP038	847.555	857.385	9.83	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	30	 e e >allora< siam stati tipo tremila ore [a suo]nare che n~ non si reffava [perché non] sapevano {P} data [di nascità] e carta d'identi~ [e tutti i documenti no]?	e e >allora< siam stati tipo tremila ore [a suo]nare che n~ non si reffava [perché non] sapevano {P} data [di nascità] e carta d'identi~ [e tutti i documenti no]?	e e allora siam stati tipo tremila ore a suonare che n~ non si reffava perché non sapevano {P} data di nascità e carta d' identi~ e tutti i documenti no
335	PKP011	849.645	850.055	0.41	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [eh:]	[eh:]	eh
336	PKP031	851.565	852.295	0.73	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [>adesso< vediamo]	[>adesso< vediamo]	adesso vediamo
337	PKP031	853.685	854.615	0.93	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 [°>più che altro< come°]	[°>più che altro< come°]	più che altro come
338	PKP012	855.635	859.425	3.79	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	 [fammi capire] questo si è ubriacato hanno chiamato l'ambulanza perché?	[fammi capire] questo si è ubriacato hanno chiamato l'ambulanza perché?	fammi capire questo si è ubriacato hanno chiamato l' ambulanza perché
339	PKP038	860.155	861.115	0.96	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 è >CADUTO<	è >CADUTO<	è caduto
340	PKP012	861.335	861.805	0.47	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 AH::	AH::	ah
341	PKP038	861.835	863.015	1.18	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 e aveva sangue dall'orecchio	e aveva sangue dall'orecchio	e aveva sangue dall' orecchio
342	PKP012	863.06	864.22	1.16	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 OH santo dio	OH santo dio	oh santo dio
343	PKP011	864.255	864.805	0.55	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 madonna	madonna	madonna
344	PKP124	864.915	865.845	0.93	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 ma buonasera	ma buonasera	ma buonasera
345	PKP011	865.855	867.025	1.17	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [<ciao>] [anto]	[<ciao>] [anto]	ciao anto
346	PKP031	865.855	866.315	0.46	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [ciao]	[ciao]	ciao
347	PKP038	866.475	867.355	0.88	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 [non puoi] stare qua	[non puoi] stare qua	non puoi stare qua
348	PKP011	867.52	868.89	1.37	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 ma sì ma adesso adesso	ma sì ma adesso adesso	ma sì ma adesso adesso
349	PKP031	869.91	870.959	1.049	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 no davvero °come facciamo°	no davvero °come facciamo°	no davvero come facciamo
350	PKP124	871.055	871.795	0.74	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 me ne [vado via allora]?	me ne [vado via allora]?	me ne vado via allora
351	PKP011	871.06	877.44	6.38	True	0	0	0	0	0	0	0	0	False	False	False	False	True	350=0.735,352=1.770,353=0.730	1	0	0	25	 [no {P} adesso che finisco io] aspetta, adesso che finisco io la faccio sedere e io se sto in piedi dietro la [michi è un problema]?	[no {P} adesso che finisco io] aspetta, adesso che finisco io la faccio sedere e io se sto in piedi dietro la [michi è un problema]?	no {P} adesso che finisco io aspetta adesso che finisco io la faccio sedere e io se sto in piedi dietro la michi è un problema
352	PKP038	871.795	873.565	1.77	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	5	 [due {P} no due vanno là]	[due {P} no due vanno là]	due {P} no due vanno là
353	PKP124	876.685	877.415	0.73	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [°no okay°]	[°no okay°]	no okay
354	PKP124	878.17	880.52	2.35	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 eh che vado dentro a chiedere mi: mi sparano?	eh che vado dentro a chiedere mi: mi sparano?	eh che vado dentro a chiedere mi mi sparano
355	PKP011	880.98	881.42	0.44	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 °non lo so°	°non lo so°	non lo so
356	PKP031	882.255	885.735	3.48	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	12	 magari di che [sei fratello di qualcun~ >sorella< di qualcuno] non so	magari di che [sei fratello di qualcun~ >sorella< di qualcuno] non so	magari di che sei fratello di qualcun~ sorella di qualcuno non so
357	PKP011	882.78	884.92	2.14	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	3	 [vabbè {P} intanto comincia:]	[vabbè {P} intanto comincia:]	vabbè {P} intanto comincia
358	PKP038	884.96	885.5	0.54	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
359	PKP038	885.82	886.72	0.9	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 xxx (due)	xxx (due)	xxx due
360	PKP012	887.12	887.63	0.51	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 <t[uo>]	<t[uo>]	tuo
361	PKP011	887.27	888.0	0.73	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [(vai] ale)	[(vai] ale)	vai ale
362	PKP124	888.02	889.68	1.66	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 no no ma xx ti [ma ti pare]?	no no ma xx ti [ma ti pare]?	no no ma xx ti ma ti pare
363	PKP031	888.935	889.675	0.74	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [qualched'un],	[qualched'un],	qualched' un
364	PKP011	889.77	890.58	0.81	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 ho finito?	ho finito?	ho finito
365	PKP031	891.48	895.27	3.79	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	 [però ragazzi] °non c'è° effettivamente non c'è che sia [tanta gente]	[però ragazzi] °non c'è° effettivamente non c'è che sia [tanta gente]	però ragazzi non c' è effettivamente non c' è che sia tanta gente
366	PKP011	891.5	891.98	0.48	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [ho finito]	[ho finito]	ho finito
367	PKP038	894.63	896.87	2.24	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	 [lo] stesso modo di camminare [hanno °gli autistici°]	[lo] stesso modo di camminare [hanno °gli autistici°]	lo stesso modo di camminare hanno gli autistici
368	PKP011	896.08	896.9	0.82	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 [si beh in effetti]	[si beh in effetti]	si beh in effetti
369	PKP031	897.805	899.035	1.23	True	0	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 prova a [chiedere ale]	prova a [chiedere ale]	prova a chiedere ale
