tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
239	PKP093	555.577	556.459	0.882	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 e che ne so io	e che ne so io	e che ne so io
240	PKP056	556.463	557.548	1.085	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 come che ne sa[i:]	come che ne sa[i:]	come che ne sai
241	PKP094	557.333	558.941	1.608	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 [c]eh colonia (no)n sai dov'è colonia?	[c]eh colonia (no)n sai dov'è colonia?	ceh colonia non sai dov' è colonia
242	PKP056	558.985	559.293	0.308	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 eh	eh	eh
243	PKP093	559.305	560.291	0.986	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 né in che parte	né in che parte	né in che parte
244	PKP056	560.49	561.318	0.828	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 ovest	ovest	ovest
245	PKP093	561.336	565.074	3.738	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	2	0	7	 ma cos~ {ride} [{P}] {batte_le_mani} ma [cosa ne so io]	ma cos~ {ride} [{P}] {batte_le_mani} ma [cosa ne so io]	ma cos~ {ride} {P} {batte_le_mani} ma cosa ne so io
246	PKP056	562.76	563.132	0.372	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [eh]	[eh]	eh
247	PKP056	563.975	564.653	0.678	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [eh:]	[eh:]	eh
248	PKP094	564.175	565.662	1.487	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 [io io] non lo so eh	[io io] non lo so eh	io io non lo so eh
249	PKP056	565.668	566.039	0.371	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 eh	eh	eh
250	PKP094	566.045	567.133	1.088	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 COLONIA	COLONIA	colonia
251	PKP094	567.98	570.338	2.358	True	0	0	0	0	0	0	0	False	False	False	False	True	252=0.844	0	0	0	10	 ma se ti devo dire: ehm la zona dove: xx	ma se ti devo dire: ehm la zona dove: xx	ma se ti devo dire ehm la zona dove xx
252	PKP093	569.494	571.75	2.256	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	 [sì c'è la] squadra di calcio [dove giocava pogoba]	[sì c'è la] squadra di calcio [dove giocava pogoba]	sì c' è la squadra di calcio dove giocava pogoba
253	PKP094	570.862	571.57	0.708	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [xxx]	[xxx]	xxx
254	PKP056	571.844	572.621	0.777	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 est:	est:	est
255	PKP093	571.937	572.614	0.677	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
256	PKP094	572.623	573.402	0.779	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 ecco bravo	ecco bravo	ecco bravo
257	PKP056	573.409	576.583	3.174	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 est era: [ehm xxx:]	est era: [ehm xxx:]	est era ehm xxx
258	PKP093	574.811	576.623	1.812	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 [che c'hanno come mascotte la capra]	[che c'hanno come mascotte la capra]	che c' hanno come mascotte la capra
259	PKP056	576.636	576.844	0.208	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 eh	eh	eh
260	PKP094	576.85	580.083	3.233	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	 bravi:ssim[o] lo vedi che sei (u)n fenomeno porca m[iseria xx eh]	bravi:ssim[o] lo vedi che sei (u)n fenomeno porca m[iseria xx eh]	bravissimo lo vedi che sei un fenomeno porca miseria xx eh
261	PKP056	577.239	577.581	0.342	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [eh]	[eh]	eh
262	PKP093	578.934	581.811	2.877	True	0	0	1	0	0	0	0	False	False	False	False	False	_	1	0	0	11	 [no solo la la] {P} la squadra però non so dov'è	[no solo la la] {P} la squadra pero' non so dov'è	no solo la la {P} la squadra pero' non so dov' è
263	PKP094	581.91	591.61	9.7	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	24	 ma quello è: è la zona: ehm ehm x bonn, ruhrgebiet, quello lì [dormund], düsseldorf tutta quella zona lì è la zona [più: eh]	ma quello è: è la zona: ehm ehm x bonn, ruhrgebiet, quello lì [dormund], düsseldorf tutta quella zona lì è la zona [più: eh]	ma quello è è la zona ehm ehm x bonn ruhrgebiet quello lì dormund düsseldorf tutta quella zona lì è la zona più eh
264	PKP056	587.925	588.606	0.681	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [dortmund]	[dortmund]	dortmund
265	PKP056	591.126	594.351	3.225	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	 [al]lora: la potresti anche scrivere la lettera alla fine [te:]	[al]lora: la potresti anche scrivere la lettera alla fine [te:]	allora la potresti anche scrivere la lettera alla fine te
266	PKP094	593.701	597.23	3.529	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	12	 [ma io no]n mi ricordo nulla {P} non mi ricordo nulla di te[desco]	[ma io no]n mi ricordo nulla {P} non mi ricordo nulla di te[desco]	ma io non mi ricordo nulla {P} non mi ricordo nulla di tedesco
267	PKP093	596.659	599.344	2.685	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	 [poi deve scr]ivere in un linguaggio un [po' più xxx eh]	[poi deve scr]ivere in un linguaggio un [po' più xxx eh]	poi deve scrivere in un linguaggio un po' più xxx eh
268	PKP094	597.946	602.401	4.455	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	11	 [eh capito non è che] posso dire: f[are: xx {P} no.] no.	[eh capito non è che] posso dire: f[are: xx {P} no.] no.	eh capito non è che posso dire fare xx {P} no no
269	PKP056	599.873	601.981	2.108	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 [non sono stato io]	[non sono stato io]	non sono stato io
270	PKP093	602.1	603.387	1.287	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
271	PKP056	602.527	604.125	1.598	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
272	PKP094	602.642	607.24	4.598	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	18	 ma poi io no io gli rispondo: gli rispondo in italiano la lettera l'ho ricevuta in italiano	ma poi io no io gli rispondo: gli rispondo in italiano la lettera l'ho ricevuta in italiano	ma poi io no io gli rispondo gli rispondo in italiano la lettera l' ho ricevuta in italiano
273	PKP056	607.252	607.835	0.583	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [bravo]	[bravo]	bravo
274	PKP094	607.36	611.1	3.74	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	15	 [qui]ndi costringi poi mandi tutte le regole in ted[esco ma che CAZZO me n]e frega	[qui]ndi costringi poi mandi tutte le regole in ted[esco ma che CAZZO me n]e frega	quindi costringi poi mandi tutte le regole in tedesco ma che cazzo me ne frega
275	PKP056	609.537	610.835	1.298	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [ma qua:ndo?]	[ma qua:ndo?]	ma quando
276	PKP093	611.227	611.534	0.307	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {tossisce}	{tossisce}	{tossisce}
277	PKP094	611.637	614.551	2.914	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	9	 il dodici settembre {P} l'ha presa il dodici settembre	il dodici settembre {P} l'ha presa il dodici settembre	il dodici settembre {P} l' ha presa il dodici settembre
278	PKP093	612.92	613.291	0.371	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {tossisce}	{tossisce}	{tossisce}
279	PKP093	614.552	615.738	1.186	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 ah: fresca fresca	ah: fresca fresca	ah fresca fresca
280	PKP094	615.739	619.465	3.726	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	10	 sì. l'ha ricevuta ieri: {P} la notifica eh eh così	sì. l'ha ricevuta ieri: {P} la notifica eh eh così	sì l' ha ricevuta ieri {P} la notifica eh eh così
281	PKP094	620.073	622.468	2.395	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	3	 °madonna {P} mh bah°	°madonna {P} mh bah°	madonna {P} mh bah
282	PKP093	624.306	624.934	0.628	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {schiarisce_la_voce}	{schiarisce_la_voce}	{schiarisce_la_voce}
283	PKP056	627.484	628.261	0.777	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 questi	questi	questi
284	PKP094	628.266	630.267	2.001	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	 vo~ qualcosa guarda c[he c'è l'affettati]	vo~ qualcosa guarda c[he c'è l'affettati]	vo~ qualcosa guarda che c' è l' affettati
285	PKP056	629.534	631.877	2.343	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	8	 [no no] l'ho già preso già preso {ridendo}	[no no] l'ho già preso già preso {ridendo}	no no l' ho già preso già preso {ridendo}
286	PKP056	631.926	632.802	0.876	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {sospira}	{sospira}	{sospira}
287	PKP056	633.789	644.01	10.221	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	24	 °mamma mia° eh inso:mma dai eh c'hai: c'hai eh: poverini poi i tuoi dai uno (i)nsomma si vede arriv[a' (u)na: {P} una lettera]	°mamma mia° eh inso:mma dai eh c'hai: c'hai eh: poverini poi i tuoi dai uno (i)nsomma si vede arriv[a' (u)na: {P} una lettera]	mamma mia eh insomma dai eh c' hai c' hai eh poverini poi i tuoi dai uno insomma si vede arriva' una {P} una lettera
288	PKP094	641.651	647.404	5.753	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	23	 [no loro sì si sono spaventati a mo:rte] c'ho dico (siamo) cos'è successo dico guarda ma cosa [vuoi che ti faccia]	[no loro sì si sono spaventati a mo:rte] c'ho dico (siamo) cos'è successo dico guarda ma cosa [vuoi che ti faccia]	no loro sì si sono spaventati a morte c' ho dico siamo cos' è successo dico guarda ma cosa vuoi che ti faccia
289	PKP056	644.795	645.685	0.89	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
290	PKP056	646.315	653.083	6.768	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	16	 [no più che al]tro è una cosa sgradevole che: se questa andava faceva (u)n incidente:, mh:	[no più che al]tro è una cosa sgradevole che: se questa andava faceva (u)n incidente:, mh:	no più che altro è una cosa sgradevole che se questa andava faceva un incidente mh
291	PKP056	653.104	659.253	6.149	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	15	 fa conto ci scappava fuori: (u)n: morto e scappava via:, [eh cavoli. mandato d'arresto {ridendo}]	fa conto ci scappava fuori: (u)n: morto e scappava via:, [eh cavoli. mandato d'arresto {ridendo}]	fa conto ci scappava fuori un morto e scappava via eh cavoli mandato d' arresto {ridendo}
292	PKP094	656.814	664.357	7.543	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	27	 [eh ho capito ma: l'avrebbero {P} l'avrebbero] fermato eh cioè se (vedivi) lo lo cogli in flagrante: ti rendi conto [che (no)n è lui eh eh]	[eh ho capito ma: l'avrebbero {P} l'avrebbero] fermato eh cioè se (vedivi) lo lo cogli in flagrante: ti rendi conto [che (no)n è lui eh eh]	eh ho capito ma l' avrebbero {P} l' avrebbero fermato eh cioè se vedivi lo lo cogli in flagrante ti rendi conto che non è lui eh eh
293	PKP056	663.053	669.589	6.536	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	18	 [no: no:] ma metti che qualcuno cioè se c'è questo sca~ non è piacevole voglio dire: ecco	[no: no:] ma metti che qualcuno cioè se c'è questo sca~ non è piacevole voglio dire: ecco	no no ma metti che qualcuno cioè se c' è questo sca~ non è piacevole voglio dire ecco
294	PKP094	670.441	678.665	8.224	True	0	0	1	0	0	0	0	False	False	False	False	False	_	1	0	0	28	 n(on) è piacevole no: a me sembra [più un]a gi e non una CI {P} però loro dicono lì: ci a e corrisponde la targa è quella dic[o xx]	n(on) è piacevole no: a me sembra [più un]a gi e non una CI {P} pero' loro dicono lì: ci a e corrisponde la targa è quella dic[o xx]	non è piacevole no a me sembra più una gi e non una ci {P} pero' loro dicono lì ci a e corrisponde la targa è quella dico xx
295	PKP056	672.042	672.35	0.308	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [eh]	[eh]	eh
296	PKP093	678.295	680.757	2.462	True	0	0	1	0	0	0	0	False	False	False	False	True	294=0.370	0	0	0	11	 però se non c'è il coso della provincia d'arezzo	pero' se non c'è il coso della provincia d'arezzo	pero' se non c' è il coso della provincia d' arezzo
297	PKP094	680.821	683.968	3.147	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 eh quello non c'è io [xxxxxxxxxxxxxxx]	eh quello non c'è io [xxxxxxxxxxxxxxx]	eh quello non c' è io xxxxxxxxxxxxxxx
298	PKP093	681.869	684.783	2.914	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	 [eh. allo~ allora: xxx la macchina s]cusa che macchina è?	[eh. allo~ allora: xxx la macchina s]cusa che macchina è?	eh allo~ allora xxx la macchina scusa che macchina è
299	PKP094	685.4	691.939	6.539	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	27	 eh non se sa la macchina (no)n se: (no)n se sa ha~ hanno fotografato: la targa, (i)nfatti (mo) glielo faccio vedere guardate eh questa è la toyota	eh non se sa la macchina (no)n se: (no)n se sa ha~ hanno fotografato: la targa, (i)nfatti (mo) glielo faccio vedere guardate eh questa è la toyota	eh non se sa la macchina non se non se sa ha~ hanno fotografato la targa infatti mo glielo faccio vedere guardate eh questa è la toyota
300	PKP094	691.957	698.427	6.47	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	20	 io non so, se possiate o meno >rico~ eh< ricostruir[e:] risalire: al tipo di macchina questa è: è una toyota	io non so, se possiate o meno >rico~ eh< ricostruir[e:] risalire: al tipo di macchina questa è: è una toyota	io non so se possiate o meno rico~ eh ricostruire risalire al tipo di macchina questa è è una toyota
301	PKP056	694.835	695.207	0.372	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [eh:]	[eh:]	eh
302	PKP094	698.62	705.788	7.168	True	0	0	1	0	0	0	0	False	False	False	False	False	_	1	0	1	24	 eh però loro ha preso la: ma:~ eh: ha preso la targa {P} ITALIA ci a e: (no)n me ricordo che numeri c'ha comunque corrisponde	eh pero' loro ha preso la: ma:~ eh: ha preso la targa {P} ITALIA ci a e: (no)n me ricordo che numeri c'ha comunque corrisponde	eh pero' loro ha preso la ma:~ eh ha preso la targa {P} italia ci a e non me ricordo che numeri c' ha comunque corrisponde
303	PKP056	705.831	706.168	0.337	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 scus[a]	scus[a]	scusa
304	PKP094	705.95	710.22	4.27	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	18	 [s]olo che secondo me non è una ci infatti anche annalisa ha detto ma questa è una gi	[s]olo che secondo me non è una ci infatti anche annalisa ha detto ma questa è una gi	solo che secondo me non è una ci infatti anche annalisa ha detto ma questa è una gi
305	PKP094	710.66	716.229	5.569	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	24	 e loro dicono [>che per loro< è] una [ci] o hanno preso il primo che ci troviamo nell'elenco corrisponde a questo qui, eh.	e loro dicono [>che per loro< è] una [ci] o hanno preso il primo che ci troviamo nell'elenco corrisponde a questo qui, eh.	e loro dicono che per loro è una ci o hanno preso il primo che ci troviamo nell' elenco corrisponde a questo qui eh
306	PKP056	711.173	711.478	0.305	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [eh]	[eh]	eh
307	PKP056	711.925	712.231	0.306	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [eh]	[eh]	eh
308	PKP093	716.789	718.178	1.389	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	4	 te la passo {P} °tieni°	te la passo {P} °tieni°	te la passo {P} tieni
309	PKP094	718.178	719.67	1.492	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 giova vorrei (u)n po' di questa	giova vorrei (u)n po' di questa	giova vorrei un po' di questa
310	PKP093	719.672	720.55	0.878	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 te li presento	te li presento	te li presento
311	PKP093	721.621	723.175	1.554	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	5	 °che° {P} prosc~ che prosciutto è?	°che° {P} prosc~ che prosciutto è?	che {P} prosc~ che prosciutto è
312	PKP094	723.233	726.052	2.819	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	 era forse non è mai così poco l'ho mangiato tutto io oh [sì]	era forse non è mai così poco l'ho mangiato tutto io oh [sì]	era forse non è mai così poco l' ho mangiato tutto io oh sì
313	PKP093	725.864	726.953	1.089	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	1	 [e]ra {ride}	[e]ra {ride}	era {ride}
314	PKP093	727.852	730.663	2.811	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 va vai mh tanto no: non: non: voglio nien[te]	va vai mh tanto no: non: non: voglio nien[te]	va vai mh tanto no non non voglio niente
315	PKP094	730.42	735.977	5.557	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	21	 [ah] (mangia) te: ecco me sembrava dico mh: mi sembrava di averlo già: finito tutto ah l'ha mangiato te ecco	[ah] (mangia) te: ecco me sembrava dico mh: mi sembrava di averlo già: finito tutto ah l'ha mangiato te ecco	ah mangia te ecco me sembrava dico mh mi sembrava di averlo già finito tutto ah l' ha mangiato te ecco
316	PKP056	735.999	736.89	0.891	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 avevo fame	avevo fame	avevo fame
317	PKP093	736.922	739.026	2.104	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
318	PKP094	740.968	743.2	2.232	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	4	 xx s'è affamata {ride}	xx s'è affamata {ride}	xx s' è affamata {ride}
319	PKP094	744.62	745.48	0.86	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 ma anche oggi eh	ma anche oggi eh	ma anche oggi eh
320	PKP093	748.61	749.695	1.085	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
321	PKP094	752.43	754.589	2.159	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	 >secondo te< stasera mi tocca sta lì eh::	>secondo te< stasera mi tocca sta lì eh::	secondo te stasera mi tocca sta lì eh
322	PKP056	754.589	756.992	2.403	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 ma secondo me, fai è semp~ [cioè]	ma secondo me, fai è semp~ [cioè]	ma secondo me fai è semp~ cioè
323	PKP093	756.38	758.89	2.51	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	 [ma] gli mandi (u)na cosina sem[plice dici guarda]	[ma] gli mandi (u)na cosina sem[plice dici guarda]	ma gli mandi una cosina semplice dici guarda
324	PKP056	757.657	761.187	3.53	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	 [gli mandi l]a foto di questo questa è la foto del[la mia macchina]	[gli mandi l]a foto di questo questa è la foto del[la mia macchina]	gli mandi la foto di questo questa è la foto della mia macchina
325	PKP094	760.315	768.224	7.909	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	25	 [sì ma bisogna trovare lì] la polizia quella che:: deve (fare) qualcuno: che che se ne occupa e che loro vogliono qu[el quel foglio lì]	[sì ma bisogna trovare lì] la polizia quella che:: deve (fare) qualcuno: che che se ne occupa e che loro vogliono qu[el quel foglio lì]	sì ma bisogna trovare lì la polizia quella che deve fare qualcuno che che se ne occupa e che loro vogliono quel quel foglio lì
326	PKP056	767.273	769.936	2.663	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 [ma dovre]sti anda~ dai carab~ telefona~ ai carabinieri eh	[ma dovre]sti anda~ dai carab~ telefona~ ai carabinieri eh	ma dovresti anda~ dai carab~ telefona~ ai carabinieri eh
327	PKP094	769.973	773.105	3.132	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	 [i carabinieri (che ti dicono? che ti dicono i carabinieri?)]	[i carabinieri (che ti dicono? che ti dicono i carabinieri?)]	i carabinieri che ti dicono che ti dicono i carabinieri
328	PKP093	769.973	773.105	3.132	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	1	0	8	 [ma {P} complicano di più la situazione {ride} lascia fare]	[ma {P} complicano di più la situazione {ride} lascia fare]	ma {P} complicano di più la situazione {ride} lascia fare
329	PKP056	776.01	776.89	0.88	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 tramite lor[o:]	tramite lor[o:]	tramite loro
330	PKP094	776.726	782.02	5.294	True	0	0	0	0	0	0	0	False	False	False	True	True	329=0.164,331=0.477,332=0.920	0	0	1	21	 [no] l'unico potrebbe essere ja[kob ~st]e cose si fa difficili ho pensato subito guarda chiamo ja[kob e sai cosa gli dico	[no] l'unico potrebbe essere ja[kob ~st]e cose si fa difficili ho pensato subito guarda chiamo ja[kob e sai cosa gli dico	no l' unico potrebbe essere jakob ~ste cose si fa difficili ho pensato subito guarda chiamo jakob e sai cosa gli dico
331	PKP093	778.272	778.749	0.477	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [eh infatti]	[eh infatti]	eh infatti
332	PKP093	781.1	786.91	5.81	True	0	0	0	0	0	0	0	False	False	False	False	True	330=0.920,333+334=0.614	1	0	0	26	 [ma scusa {P} eh gli chiedi mi mi dai] mi dai l'indirizzo della posta a parte no se c'è già ma chi se ne frega	[ma scusa {P} eh gli chiedi mi mi dai] mi dai l'indirizzo della posta a parte no se c'è già ma chi se ne frega	ma scusa {P} eh gli chiedi mi mi dai mi dai l' indirizzo della posta a parte no se c' è già ma chi se ne frega
333	PKP094	782.157	783.766	1.609	True	0	0	0	0	0	0	0	False	False	False	True	True	332+334=0.614	0	0	0	4	 jakob come cazzo faccio]	jakob come cazzo faccio]	jakob come cazzo faccio
334	PKP056	783.045	783.659	0.614	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [xxx]	[xxx]	xxx
335	PKP056	787.0	787.582	0.582	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 no	no	no
336	PKP093	788.134	789.428	1.294	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 una mail gli scrivi no?	una mail gli scrivi no?	una mail gli scrivi no
337	PKP094	790.293	792.515	2.222	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 no esatto ma xx dico guarda	no esatto ma xx dico guarda	no esatto ma xx dico guarda
338	PKP094	795.01	802.104	7.094	True	0	0	1	0	0	0	0	False	False	False	False	False	_	0	0	0	29	 è andata così ti rendi conto te lo conosci e: il mi(o) babbo non può essere stato a: a: cioè a parte non se muove da (nessuna) parte ma	è andata così ti rendi conto te lo conosci e: il mi(o) babbo non puo' essere stato a: a: cioè a parte non se muove da (nessuna) parte ma	è andata così ti rendi conto te lo conosci e il mio babbo non puo' essere stato a a cioè a parte non se muove da nessuna parte ma
339	PKP094	802.809	808.479	5.67	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	17	 cio[è la cos]a veramente d'accusa veramente paradossale bisognerebbe che x che gli [{P}] scrivessi: o fa[cessi x]	cio[è la cos]a veramente d'accusa veramente paradossale bisognerebbe che x che gli [{P}] scrivessi: o fa[cessi x]	cioè la cosa veramente d' accusa veramente paradossale bisognerebbe che x che gli {P} scrivessi o facessi x
340	PKP056	802.855	803.235	0.38	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [xx]	[xx]	xx
341	PKP056	806.055	806.6	0.545	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [babbo:]	[babbo:]	babbo
342	PKP056	807.663	812.178	4.515	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	 [sarà ar]rivato al massimo a bibbiena pe xx[x da sei mesi a questa parte]	[sarà ar]rivato al massimo a bibbiena pe xx[x da sei mesi a questa parte]	sarà arrivato al massimo a bibbiena pe xxx da sei mesi a questa parte
343	PKP094	810.242	813.378	3.136	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 [eh. appunto brava brava ma questo è da anni]	[eh. appunto brava brava ma questo è da anni]	eh appunto brava brava ma questo è da anni
344	PKP093	811.82	814.651	2.831	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	 [ma vedrai ma anche ma ve]drai che se n~ cioè	[ma vedrai ma anche ma ve]drai che se n~ cioè	ma vedrai ma anche ma vedrai che se n~ cioè
345	PKP093	814.905	815.892	0.987	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 nel senso,	nel senso,	nel senso
346	PKP093	816.168	822.05	5.882	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	26	 anche se glielo dici a jakob dice no guarda x se glie~ di sicuro se glielo dici ti dice no vabbè gli scrivo io in tedesco	anche se glielo dici a jakob dice no guarda x se glie~ di sicuro se glielo dici ti dice no vabbè gli scrivo io in tedesco	anche se glielo dici a jakob dice no guarda x se glie~ di sicuro se glielo dici ti dice no vabbè gli scrivo io in tedesco
347	PKP093	823.241	827.289	4.048	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	 di scrivere una mail in tedesco e: e gli dic[e guarda e: il babbo]	di scrivere una mail in tedesco e: e gli dic[e guarda e: il babbo]	di scrivere una mail in tedesco e e gli dice guarda e il babbo
348	PKP094	825.505	828.011	2.506	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 [esatto xxx una mail] infa[tti]	[esatto xxx una mail] infa[tti]	esatto xxx una mail infatti
349	PKP093	827.653	831.536	3.883	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	11	 [il] babbo del mio amico ha ottant'anni {P} e: mag[ari qua~]	[il] babbo del mio amico ha ottant'anni {P} e: mag[ari qua~]	il babbo del mio amico ha ottant' anni {P} e magari qua~
350	PKP056	831.105	833.413	2.308	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	 [perché] c'è la foto della su[a (auda)]	[perché] c'è la foto della su[a (auda)]	perché c' è la foto della sua auda
351	PKP093	832.723	833.747	1.024	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 [esatto che] [xx]	[esatto che] [xx]	esatto che xx
