tu_id	speaker	start	end	duration	include	W:normalized_spaces	W:numbers	W:accents	W:non_jefferson	W:pauses_trim	W:prosodic_trim	W:moved_boundaries	E:volume	E:pace	E:guess	E:overlap	E:overlap_mismatch	E:overlap_duration	T:shortpauses	T:metalinguistic	T:errors	T:linguistic	annotation	correct	text
143	TOI024	222.526	223.501	0.975	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [eh enormi]	[eh enormi]	eh enormi
144	TOR005	223.65	224.308	0.658	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 davvero?	davvero?	davvero
145	TOI024	224.308	227.684	3.376	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 enormi perché noi avevamo dei padroni	enormi perché noi avevamo dei padroni	enormi perché noi avevamo dei padroni
146	TOI024	227.684	230.644	2.96	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 son morti tutti e due adesso ci sono:: m:h	son morti tutti e due adesso ci sono:: m:h	son morti tutti e due adesso ci sono mh
147	TOI024	230.644	231.787	1.143	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 gli eredi	gli eredi	gli eredi
148	TOR005	231.787	232.549	0.762	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 sì?	sì?	sì
149	TOI024	232.549	234.673	2.124	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 che e:h al sabato:	che e:h al sabato:	che eh al sabato
150	TOI024	235.023	238.639	3.616	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	12	 c'era un {P} ventidue commesse si immagini il lavoro che c'era	c'era un {P} ventidue commesse si immagini il lavoro che c'era	c' era un {P} ventidue commesse si immagini il lavoro che c' era
151	TOR005	238.639	239.088	0.449	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 certo	certo	certo
152	TOI024	239.088	239.753	0.665	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 enorme	enorme	enorme
153	TOI024	239.993	241.032	1.039	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 proprio enorme	proprio enorme	proprio enorme
154	TOI024	241.032	243.913	2.881	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 arrivavan da tutto il circondario dei paesi	arrivavan da tutto il circondario dei paesi	arrivavan da tutto il circondario dei paesi
155	TOI024	243.913	247.524	3.611	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 nei paesetti a comprare il sabato anche in settimana	nei paesetti a comprare il sabato anche in settimana	nei paesetti a comprare il sabato anche in settimana
156	TOI024	248.16	250.923	2.763	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 perché avevamo cerimonia: di tutte (p~)	perché avevamo cerimonia: di tutte (p~)	perché avevamo cerimonia di tutte p~
157	TOI024	251.023	251.991	0.968	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 pellicce	pellicce	pellicce
158	TOR005	252.01	254.65	2.64	True	0	0	0	0	0	0	0	False	False	False	False	True	160=1.246,159=0.911	0	0	0	9	 quindi [era un negozio di: di pregio comunque conosciuto]	quindi [era un negozio di: di pregio comunque conosciuto]	quindi era un negozio di di pregio comunque conosciuto
159	TOI024	252.493	253.404	0.911	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [tutto tutto]	[tutto tutto]	tutto tutto
160	TOI024	253.404	255.0	1.596	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 [sì sì sì sì] sì:	[sì sì sì sì] sì:	sì sì sì sì sì
161	TOI024	255.009	256.168	1.159	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 mh conosciuto	mh conosciuto	mh conosciuto
162	TOI024	257.221	261.954	4.733	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 e::: e niente::: i padroni erano abbastanza severi eh	e::: e niente::: i padroni erano abbastanza severi eh	e e niente i padroni erano abbastanza severi eh
163	TOI024	262.204	264.543	2.339	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	 l~ anche solo com'è l'aspetto che	l~ anche solo com'è l'aspetto che	l~ anche solo com' è l' aspetto che
164	TOI024	264.543	268.111	3.568	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 incutevano soggezione io non andavo neanche in bagno perché	incutevano soggezione io non andavo neanche in bagno perché	incutevano soggezione io non andavo neanche in bagno perché
165	TOI024	268.116	268.45	0.334	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
166	TOR005	268.458	269.18	0.722	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 accidenti	accidenti	accidenti
167	TOI024	269.184	270.61	1.426	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 dato che al saba[to]	dato che al saba[to]	dato che al sabato
168	TOR005	270.189	270.61	0.421	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [mh mh]	[mh mh]	mh mh
169	TOI024	270.61	271.559	0.949	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
170	TOI024	271.669	274.205	2.536	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 e:h la chiave dovevamo darla a loro	e:h la chiave dovevamo darla a loro	eh la chiave dovevamo darla a loro
171	TOI024	274.508	277.36	2.852	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	 e (cioè) chiederla a loro pardon la chiave del bagno	e (cioè) chiederla a loro pardon la chiave del bagno	e cioè chiederla a loro pardon la chiave del bagno
172	TOI024	277.361	280.002	2.641	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 dovevamo chiederla alla: alla signora alla cassa	dovevamo chiederla alla: alla signora alla cassa	dovevamo chiederla alla alla signora alla cassa
173	TOI024	280.249	282.437	2.188	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	 e io per non andare lì a chiedere	e io per non andare lì a chiedere	e io per non andare lì a chiedere
174	TOR005	282.737	283.849	1.112	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 neanche andava in [bagno]	neanche andava in [bagno]	neanche andava in bagno
175	TOI024	283.463	284.456	0.993	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [non a]ndavo	[non a]ndavo	non andavo
176	TOR005	284.612	286.64	2.028	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 e invece la domenica era di riposo	e invece la domenica era di riposo	e invece la domenica era di riposo
177	TOI024	286.64	288.701	2.061	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 [sì beh certo anche il lune]dì mattino	[sì beh certo anche il lune]dì mattino	sì beh certo anche il lunedì mattino
178	TOR005	286.64	288.002	1.362	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 [pero' diciamo x]	[pero' diciamo x]	pero' diciamo x
179	TOR005	288.701	289.194	0.493	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 x	x	x
180	TOI024	289.482	291.365	1.883	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 ecco questa è un'altra: signora che	ecco questa è un'altra: signora che	ecco questa è un' altra signora che
181	TOI024	291.365	292.612	1.247	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
182	TOR005	291.365	292.61	1.245	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 salve buongiorno	salve buongiorno	salve buongiorno
183	???	294.121	296.438	2.317	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	 vado solo a togliere [un po' di x]	vado solo a togliere [un po' di x]	vado solo a togliere un po' di x
184	TOI024	295.14	297.085	1.945	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 [e ah c'è una si]gnora	[e ah c'è una si]gnora	e ah c' è una signora
185	TOI024	297.297	302.253	4.956	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	18	 che dov'è andata, ha detto che andava a prendere il caffè che voleva rinnovare la tessera [x]	che dov'è andata, ha detto che andava a prendere il caffè che voleva rinnovare la tessera [x]	che dov' è andata ha detto che andava a prendere il caffè che voleva rinnovare la tessera x
186	???	301.445	302.88	1.435	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 [eh vabbè] (a)spetta (u)n att(imo)	[eh vabbè] (a)spetta (u)n att(imo)	eh vabbè aspetta un attimo
187	???	302.88	304.19	1.31	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 poi deve andar [via?]	poi deve andar [via?]	poi deve andar via
188	TOI024	303.465	305.539	2.074	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 [no non] (è lì) ndua l'è?	[no non] (è lì) ndua l'è?	no non è lì ndua l' è
189	???	305.541	306.06	0.519	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 ah	ah	ah
190	TOI024	306.061	307.027	0.966	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 sai nen	sai nen	sai nen
191	TOI024	307.648	308.855	1.207	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 è sparita già?	è sparita già?	è sparita già
192	TOI024	309.239	310.753	1.514	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 AH È LEI È LEI È LEI È LEI	AH È LEI È LEI È LEI È LEI	ah è lei è lei è lei è lei
193	TOI024	310.753	312.133	1.38	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	 È LÌ È LÌ È LÌ È LÌ	È LÌ È LÌ È LÌ È LÌ	è lì è lì è lì è lì
194	???	312.162	313.369	1.207	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 ARRIVO ARRIVO:	ARRIVO ARRIVO:	arrivo arrivo
195	TOI024	313.369	314.676	1.307	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 cosa voleva, cosa	cosa voleva, cosa	cosa voleva cosa
196	TOI024	352.647	353.6	0.953	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
197	TOR005	352.647	353.609	0.962	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 x	x	x
198	TOI024	353.625	354.458	0.833	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 ecco	ecco	ecco
199	TOI024	355.037	356.31	1.273	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 sbagliano loro	sbagliano loro	sbagliano loro
200	TOI024	356.606	358.13	1.524	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [xxx]	[xxx]	xxx
201	TOR005	356.606	358.134	1.528	True	0	0	0	0	0	0	0	False	False	False	False	True	200=1.524	0	0	0	6	 e danno la colpa agli altri	e danno la colpa agli altri	e danno la colpa agli altri
202	TOI024	359.13	360.814	1.684	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 allora tornando a no(i)	allora tornando a no(i)	allora tornando a noi
203	TOR005	360.947	361.375	0.428	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 sì	sì	sì
204	TOI024	361.041	361.375	0.334	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	1	0	0	 {ride}	{ride}	{ride}
205	TOI024	361.375	362.101	0.726	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 dicevo	dicevo	dicevo
206	TOR005	362.129	366.81	4.681	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	16	 ehm: quindi sì [un po' insomma] la la la settimana lavorat[iva e un po' rispetto a]	ehm: quindi sì [un po' insomma] la la la settimana lavorat[iva e un po' rispetto a]	ehm quindi sì un po' insomma la la la settimana lavorativa e un po' rispetto a
207	TOI024	363.129	363.687	0.558	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [eh]	[eh]	eh
208	TOI024	365.283	370.76	5.477	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	16	 [sì sì ecco e~::]: erano erano molto severi ecco adesso penso che non è più così	[sì sì ecco e~::]: erano erano molto severi ecco adesso penso che non è più così	sì sì ecco e~ erano erano molto severi ecco adesso penso che non è più così
209	TOI024	371.342	375.024	3.682	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	 o almeno (là) vedo che sono molto più liberi molto più::	o almeno (là) vedo che sono molto più liberi molto più::	o almeno là vedo che sono molto più liberi molto più
210	TOI024	375.412	378.155	2.743	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 eh meno responsabili:	eh meno responsabili:	eh meno responsabili
211	TOI024	378.385	380.449	2.064	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 [penso io eh non so se sbaglio]	[penso io eh non so se sbaglio]	penso io eh non so se sbaglio
212	TOR005	378.385	380.44	2.055	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 [okay okay okay]	[okay okay okay]	okay okay okay
213	TOR005	380.62	382.594	1.974	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 eh[m:: va] bene	eh[m:: va] bene	ehm va bene
214	TOI024	381.28	381.822	0.542	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [mh]	[mh]	mh
215	TOI024	382.594	383.105	0.511	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [eh]	[eh]	eh
216	TOR005	382.594	383.74	1.146	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [ehm]: quel	[ehm]: quel	ehm quel
217	???	383.74	386.88	3.14	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	 comunque non non ci siamo comunque perché diciotto	comunque non non ci siamo comunque perché diciotto	comunque non non ci siamo comunque perché diciotto
218	???	387.893	390.698	2.805	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 giovedì diciotto è d~ è lunedì diciotto	giovedì diciotto è d~ è lunedì diciotto	giovedì diciotto è d~ è lunedì diciotto
219	TOI024	391.866	394.052	2.186	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 domenca diciassette	domenca diciassette	domenca diciassette
220	TOI024	394.052	396.179	2.127	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 domenica ne abbiamo diciassette [vero?]	domenica ne abbiamo diciassette [vero?]	domenica ne abbiamo diciassette vero
221	TOR005	395.545	397.066	1.521	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [control]lo subito	[control]lo subito	controllo subito
222	TOI024	398.791	399.432	0.641	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [sì]	[sì]	sì
223	TOR005	398.791	401.614	2.823	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 [allora o]ggi è [giovedì quattordi~ sì]	[allora o]ggi è [giovedì quattordi~ sì]	allora oggi è giovedì quattordi~ sì
224	TOI024	399.863	403.221	3.358	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 [perché domenica x dicia]ssette lunedì diciotto	[perché domenica x dicia]ssette lunedì diciotto	perché domenica x diciassette lunedì diciotto
225	TOI024	403.221	404.8	1.579	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 [eh si son] sbagliati	[eh si son] sbagliati	eh si son sbagliati
226	TOR005	403.221	403.734	0.513	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [x]	[x]	x
227	TOI024	405.689	408.787	3.098	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	8	 si son sbagliati dovevano mettere se è oggi	si son sbagliati dovevano mettere se è oggi	si son sbagliati dovevano mettere se è oggi
228	TOI024	408.844	410.991	2.147	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 dovevano mettere oggi ne abbiamo tre	dovevano mettere oggi ne abbiamo tre	dovevano mettere oggi ne abbiamo tre
229	TOI024	410.991	412.534	1.543	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	2	 [tre {P} quattor]dici	[tre {P} quattor]dici	tre {P} quattordici
230	TOR005	410.991	412.088	1.097	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 [oggi è quattordici?]	[oggi è quattordici?]	oggi è quattordici
231	TOI024	412.534	414.169	1.635	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 x metter quat~ eh vabbè	x metter quat~ eh vabbè	x metter quat~ eh vabbè
232	???	414.169	415.365	1.196	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	2	 ma {P} comunque	ma {P} comunque	ma {P} comunque
233	TOI024	415.365	416.83	1.465	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 chi lavora sbaglia eh	chi lavora sbaglia eh	chi lavora sbaglia eh
234	???	416.857	419.949	3.092	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	6	 comunque aldo, aldo: {P} m(i) ave(v)a detto	comunque aldo, aldo: {P} m(i) ave(v)a detto	comunque aldo aldo {P} mi aveva detto
235	???	420.515	421.49	0.975	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 questo giovedì	questo giovedì	questo giovedì
236	TOI024	421.49	423.974	2.484	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 eh e allora aspetti aspetti	eh e allora aspetti aspetti	eh e allora aspetti aspetti
237	TOI024	424.256	425.269	1.013	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 aspetti	aspetti	aspetti
238	TOI024	425.398	426.513	1.115	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 con fiducia	con fiducia	con fiducia
239	TOI024	426.917	428.371	1.454	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 aspetti con fiducia	aspetti con fiducia	aspetti con fiducia
240	???	428.402	429.152	0.75	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 va bene	va bene	va bene
241	???	429.289	430.116	0.827	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 grazie	grazie	grazie
242	TOR005	434.202	439.859	5.657	True	0	0	0	0	0	0	0	False	True	False	False	False	_	0	0	0	23	 ehm: e ha sempre fatto questo di lavoro, >sempre quello dì c(io)è finché ha lavorato ha [sempre fatto il lavoro di commessa no?]	ehm: e ha sempre fatto questo di lavoro, >sempre quello dì c(io)è finché ha lavorato ha [sempre fatto il lavoro di commessa no?]	ehm e ha sempre fatto questo di lavoro sempre quello dì cioè finché ha lavorato ha sempre fatto il lavoro di commessa no
243	TOI024	438.314	441.567	3.253	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 [sì eh c(io)è: da c~] da che ho:: mh	[sì eh c(io)è: da c~] da che ho:: mh	sì eh cioè da c~ da che ho mh
244	TOI024	441.567	446.049	4.482	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	 ho sono andata nel negozio di mio marito poi [nel (no~) ci] siamo sposati	ho sono andata nel negozio di mio marito poi [nel (no~) ci] siamo sposati	ho sono andata nel negozio di mio marito poi nel no~ ci siamo sposati
245	TOR005	444.319	444.897	0.578	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [mh]	[mh]	mh
246	TOI024	446.049	447.825	1.776	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	6	 son sempre stata lì e basta	son sempre stata lì e basta	son sempre stata lì e basta
247	TOR005	447.905	452.515	4.61	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	11	 okay quindi dopo ha: ha gestito diciamo [così il negozio::] di::	okay quindi dopo ha: ha gestito diciamo [così il negozio::] di::	okay quindi dopo ha ha gestito diciamo così il negozio di
248	TOI024	450.431	451.889	1.458	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [sì come:]	[sì come:]	sì come
249	TOI024	452.821	456.03	3.209	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 come:: ingerente come proprietaria eh	come:: ingerente come proprietaria eh	come ingerente come proprietaria eh
250	TOR005	456.126	459.112	2.986	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	 okay e avevate dei commessi lì, o era: proprio a::	okay e avevate dei commessi lì, o era: proprio a::	okay e avevate dei commessi lì o era proprio a
251	TOI024	459.112	462.964	3.852	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	14	 no eh stavo io e lui era fuori eh: (a) fare il suo lavo[ro]	no eh stavo io e lui era fuori eh: (a) fare il suo lavo[ro]	no eh stavo io e lui era fuori eh a fare il suo lavoro
252	TOR005	462.492	462.96	0.468	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [mh mh]	[mh mh]	mh mh
253	TOI024	463.045	466.774	3.729	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	10	 pero' c'era due: persone che ci davano una mano	pero' c'era due: persone che ci davano una mano	pero' c' era due persone che ci davano una mano
254	TOI024	466.774	470.828	4.054	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	13	 sa allora c'era gli operai che lavoravano (al)la fiat facevano i turni	sa allora c'era gli operai che lavoravano (al)la fiat facevano i turni	sa allora c' era gli operai che lavoravano alla fiat facevano i turni
255	TOR005	470.828	471.147	0.319	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 mh mh	mh mh	mh mh
256	TOI024	471.147	474.667	3.52	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	10	 e venivano a fare qualche: mandavamo a far qualche {P} così	e venivano a fare qualche: mandavamo a far qualche {P} così	e venivano a fare qualche mandavamo a far qualche {P} così
257	TOI024	474.667	475.655	0.988	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 alla buona	alla buona	alla buona
258	TOR005	475.655	475.94	0.285	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 (okay)	(okay)	okay
259	TOR005	475.94	481.096	5.156	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	16	 eh:: col lavoro le piaceva, o magari a un certo pun[to ha: (voluto) fare qualcos'altro]	eh:: col lavoro le piaceva, o magari a un certo pun[to ha: (voluto) fare qualcos'altro]	eh col lavoro le piaceva o magari a un certo punto ha voluto fare qualcos' altro
260	TOI024	479.35	486.334	6.984	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	18	 [veramente io preferivo] preferivo stare in mezzo alle amiche perch[é:: s~ si] scherzava si rideva lì ero sola	[veramente io preferivo] preferivo stare in mezzo alle amiche perch[é:: s~ si] scherzava si rideva lì ero sola	veramente io preferivo preferivo stare in mezzo alle amiche perché s~ si scherzava si rideva lì ero sola
261	TOR005	483.48	484.186	0.706	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [chiaro]	[chiaro]	chiaro
262	TOR005	486.334	489.001	2.667	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	5	 passavano: {P} più lentamente [le giornate]	passavano: {P} più lentamente [le giornate]	passavano {P} più lentamente le giornate
263	TOI024	488.247	490.607	2.36	True	0	0	0	0	0	0	0	False	False	False	False	True	262=0.754,264=1.048	0	0	0	5	 [eh infatti sì sì] sì	[eh infatti sì sì] sì	eh infatti sì sì sì
264	TOR005	489.001	490.049	1.048	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [esattamente]	[esattamente]	esattamente
265	TOR005	490.863	492.357	1.494	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 ehm::	ehm::	ehm
266	TOR005	492.63	494.403	1.773	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 quindi: ehm:::	quindi: ehm:::	quindi ehm
267	???	494.403	495.112	0.709	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 ah sei qua?	ah sei qua?	ah sei qua
268	TOI024	495.2	496.0	0.8	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	3	 eh eh eh	eh eh eh	eh eh eh
269	TOI024	496.773	497.482	0.709	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	2	 [sta inten~]	[sta inten~]	sta inten~
270	???	496.773	497.482	0.709	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [x]	[x]	x
271	TOI024	497.482	498.153	0.671	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [eh]	[eh]	eh
272	TOR005	497.482	498.153	0.671	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [prego]	[prego]	prego
273	TOI024	498.201	499.81	1.609	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	7	 a i'è na tessera da fè	a i'è na tessera da fè	a i' è na tessera da fè
274	TOI024	499.81	502.137	2.327	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	9	 [poi ha] detto che dobbiamo a essere in due	[poi ha] detto che dobbiamo a essere in due	poi ha detto che dobbiamo a essere in due
275	???	499.81	500.167	0.357	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [eh?]	[eh?]	eh
276	TOI024	502.237	504.363	2.126	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 adesso mi fa qualche domanda	adesso mi fa qualche domanda	adesso mi fa qualche domanda
277	TOI024	504.524	505.069	0.545	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 eh	eh	eh
278	TOI024	505.333	506.345	1.012	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 è l'altra mia collega	è l'altra mia collega	è l' altra mia collega
279	TOR005	506.345	507.726	1.381	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 ah va bene perfetto	ah va bene perfetto	ah va bene perfetto
280	TOR005	508.024	510.42	2.396	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 ehm::: va bene ehm	ehm::: va bene ehm	ehm va bene ehm
281	TOR005	510.515	513.799	3.284	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	11	 e invece {P} per per questo per quanto riguarda il lavoro i:	e invece {P} per per questo per quanto riguarda il lavoro i:	e invece {P} per per questo per quanto riguarda il lavoro i
282	TOR005	513.832	516.94	3.108	True	0	0	0	0	0	0	0	False	False	False	False	False	_	1	0	0	13	 il primo mi ha detto che era vicino a porta palazzo {P} di nego[zio]	il primo mi ha detto che era vicino a porta palazzo {P} di nego[zio]	il primo mi ha detto che era vicino a porta palazzo {P} di negozio
283	TOI024	516.544	516.94	0.396	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [sì.]	[sì.]	sì
284	TOI024	516.94	517.368	0.428	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	1	 [sì]	[sì]	sì
285	TOR005	516.94	518.664	1.724	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	5	 [e invece que]llo: [successivo a:]	[e invece que]llo: [successivo a:]	e invece quello successivo a
286	TOI024	517.751	519.428	1.677	True	0	0	0	0	0	0	0	False	False	False	False	False	_	0	0	0	4	 [è:: (in) bo]rgo vittoria	[è:: (in) bo]rgo vittoria	è in borgo vittoria
